AllTrials.thisRepN,AllTrials.thisTrialN,AllTrials.thisN,AllTrials.thisIndex,QuestionTrials.thisRepN,QuestionTrials.thisTrialN,QuestionTrials.thisN,QuestionTrials.thisIndex,GameTrials.thisRepN,GameTrials.thisTrialN,GameTrials.thisN,GameTrials.thisIndex,instruct.started,instruct.stopped,space.keys,space.rt,space.started,space.stopped,regCue.started,regCue.stopped,choiceQ.started,choiceQ.stopped,choiceResp.keys,choiceResp.rt,choiceResp.started,choiceResp.stopped,testChoice.started,testChoice.stopped,videogameChoice.started,videogameChoice.stopped,gre.started,gre.stopped,gmat.started,gmat.stopped,lsat.started,lsat.stopped,game.started,game.stopped,blank.started,blank.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,6.106838399995468,None,space,7.158809399988968,6.106838399995468,None,,,,,,,,,,,,,,,,,,,,,,,,001,2019_Oct_29_1357,AcademicSR,3.2.0,60.04473332792976,
,,,,,,,,,,,,,,,,,,13.291307499996037,None,16.305623299995204,None,2,4.2942921000067145,16.305623299995204,None,16.305623299995204,None,16.305623299995204,None,16.305623299995204,None,16.305623299995204,None,16.305623299995204,None,16.305623299995204,None,20.621983599994564,22.121997700000065,,,,,,,
