instruct.started,instruct.stopped,space.keys,space.rt,space.started,space.stopped,regCue.started,regCue.stopped,choiceQ.started,choiceQ.stopped,choiceResp.keys,choiceResp.rt,choiceResp.started,choiceResp.stopped,testChoice.started,testChoice.stopped,videogameChoice.started,videogameChoice.stopped,gre.started,gre.stopped,gmat.started,gmat.stopped,lsat.started,lsat.stopped,mcat.started,mcat.stopped,game.started,game.stopped,blank.started,blank.stopped,participant,session,date,expName,psychopyVersion,frameRate,
5.252659500009031,None,space,1.9937049000000115,5.252659500009031,None,,,,,,,,,,,,,,,,,,,,,,,,,,001,2019_Oct_15_1119,AcademicSR,3.2.4,59.8821041115063,
,,,,,,7.2681581000069855,None,10.286806100004469,None,1,1.0874002999917138,10.286806100004469,None,,,,,,,,,,,,,,,,,,001,2019_Oct_15_1119,AcademicSR,3.2.4,59.8821041115063,
,,,,,,,,,,,,,,10.286806100004469,None,10.286806100004469,None,10.286806100004469,None,10.286806100004469,None,10.286806100004469,None,10.286806100004469,None,10.286806100004469,None,11.404738299999735,12.905923700003768,,,,,,,
