AllTrials.thisRepN,AllTrials.thisTrialN,AllTrials.thisN,AllTrials.thisIndex,QuestionTrials.thisRepN,QuestionTrials.thisTrialN,QuestionTrials.thisN,QuestionTrials.thisIndex,Questions5.thisRepN,Questions5.thisTrialN,Questions5.thisN,Questions5.thisIndex,instruct.started,instruct.stopped,space.keys,space.rt,space.started,space.stopped,regCue.started,regCue.stopped,choiceQ.started,choiceQ.stopped,choiceResp.keys,choiceResp.rt,choiceResp.started,choiceResp.stopped,testChoice.started,testChoice.stopped,videogameChoice.started,videogameChoice.stopped,gre.started,gre.stopped,gmat.started,gmat.stopped,lsat.started,lsat.stopped,game.started,game.stopped,blank.started,blank.stopped,testQChoice.started,testQChoice.stopped,image.started,image.stopped,image_2.started,image_2.stopped,image_3.started,image_3.stopped,upDown.keys,upDown.rt,upDown.started,upDown.stopped,polygon.started,polygon.stopped,enter.keys,enter.rt,enter.started,enter.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,6.381800600007409,None,space,1.5651798000035342,6.381800600007409,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2019_Oct_24_1558,AcademicSR,3.2.4,60.12238513168519,
,,,,,,,,,,,,,,,,,,7.97332760001882,None,10.99376929999562,None,1,1.5928076999844052,10.99376929999562,None,10.99376929999562,None,10.99376929999562,None,10.99376929999562,None,10.99376929999562,None,10.99376929999562,None,10.99376929999562,None,12.61026220000349,14.111475700017763,14.128252299997257,None,14.128252299997257,None,14.128252299997257,None,14.128252299997257,None,1,4.106296400015708,14.128252299997257,None,18.248515600018436,None,return,5.3043338999850675,14.128252299997257,None,,,,,,,
