AllTrials.thisRepN,AllTrials.thisTrialN,AllTrials.thisN,AllTrials.thisIndex,QuestionTrials.thisRepN,QuestionTrials.thisTrialN,QuestionTrials.thisN,QuestionTrials.thisIndex,Rows,Questions5.thisRepN,Questions5.thisTrialN,Questions5.thisN,Questions5.thisIndex,GMAT,GMATQA,GMATQB,GMATQC,GMATQD,GMATQE,GMATAs,GRE,GREQA,GREQB,GREQC,GREQD,GREQE,GREA,LSAT,LSATQA,LSATQB,LSATQC,LSATQD,LSATQE,LSATAs,instruct.started,instruct.stopped,space.keys,space.rt,space.started,space.stopped,regCue.started,regCue.stopped,choiceQ.started,choiceQ.stopped,choiceResp.keys,choiceResp.rt,choiceResp.started,choiceResp.stopped,testChoice.started,testChoice.stopped,videogameChoice.started,videogameChoice.stopped,gre.started,gre.stopped,gmat.started,gmat.stopped,lsat.started,lsat.stopped,game.started,game.stopped,blank.started,blank.stopped,testQChoice.started,testQChoice.stopped,image.started,image.stopped,image_2.started,image_2.stopped,image_3.started,image_3.stopped,upDown.keys,upDown.rt,upDown.started,upDown.stopped,polygon.started,polygon.stopped,enter.keys,enter.rt,enter.started,enter.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.412735399964731,None,space,1.0056035000015981,9.412735399964731,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2019_Oct_28_1112,AcademicSR,3.2.4,59.787229203324124,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.436901799985208,None,13.488360699964687,None,1,0.881662999978289,13.488360699964687,None,13.488360699964687,None,13.488360699964687,None,13.488360699964687,None,13.488360699964687,None,13.488360699964687,None,13.488360699964687,None,14.390806199982762,15.891368100012187,15.931823699967936,None,15.931823699967936,None,15.931823699967936,None,15.931823699967936,None,1,0.9656173999537714,15.931823699967936,None,16.925876099965535,None,return,2.0041633999790065,15.931823699967936,None,,,,,,,
