instruct.started,instruct.stopped,space.keys,space.rt,space.started,space.stopped,regCue.started,regCue.stopped,choiceQ.started,choiceQ.stopped,choiceResp.keys,choiceResp.rt,choiceResp.started,choiceResp.stopped,testChoice.started,testChoice.stopped,videogameChoice.started,videogameChoice.stopped,gre.started,gre.stopped,gmat.started,gmat.stopped,lsat.started,lsat.stopped,mcat.started,mcat.stopped,game.started,game.stopped,blank.started,blank.stopped,testQChoice.started,testQChoice.stopped,image.started,image.stopped,image_2.started,image_2.stopped,image_3.started,image_3.stopped,image_4.started,image_4.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,participant,session,date,expName,psychopyVersion,frameRate,
5.53361679999216,None,space,4.866745399995125,5.53361679999216,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2019_Oct_15_1048,AcademicSR,3.2.4,59.956243931540186,
,,,,,,10.425085199996829,None,13.442995699995663,None,1,3.053431099993759,13.442995699995663,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2019_Oct_15_1048,AcademicSR,3.2.4,59.956243931540186,
,,,,,,,,,,,,,,13.442995699995663,None,13.442995699995663,None,13.442995699995663,None,13.442995699995663,None,13.442995699995663,None,13.442995699995663,None,13.442995699995663,None,16.513372899993556,18.014673500001663,18.031393500001286,None,18.031393500001286,None,18.031393500001286,None,18.031393500001286,None,18.031393500001286,None,up,2.3208872999966843,18.031393500001286,None,,001,2019_Oct_15_1048,AcademicSR,3.2.4,59.956243931540186,
