instruct.started,instruct.stopped,space.keys,space.rt,space.started,space.stopped,regCue.started,regCue.stopped,choiceQ.started,choiceQ.stopped,choiceResp.keys,choiceResp.rt,choiceResp.started,choiceResp.stopped,testChoice.started,testChoice.stopped,videogameChoice.started,videogameChoice.stopped,gre.started,gre.stopped,gmat.started,gmat.stopped,lsat.started,lsat.stopped,mcat.started,mcat.stopped,game.started,game.stopped,blank.started,blank.stopped,testQChoice.started,testQChoice.stopped,image.started,image.stopped,image_2.started,image_2.stopped,image_3.started,image_3.stopped,image_4.started,image_4.stopped,upDown.keys,upDown.rt,upDown.started,upDown.stopped,polygon.started,polygon.stopped,enter.keys,enter.rt,enter.started,enter.stopped,participant,session,date,expName,psychopyVersion,frameRate,
5.7557034000055864,None,space,1.4298331000027247,5.7557034000055864,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2019_Oct_15_1150,AcademicSR,3.2.4,59.86955621259012,
,,,,,,7.2084919000044465,None,10.22752230000333,None,1,4.11011240001244,10.22752230000333,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2019_Oct_15_1150,AcademicSR,3.2.4,59.86955621259012,
,,,,,,,,,,,,,,10.22752230000333,None,10.22752230000333,None,10.22752230000333,None,10.22752230000333,None,10.22752230000333,None,10.22752230000333,None,10.22752230000333,None,14.364363600005163,15.865583800012246,15.882347899998422,None,15.882347899998422,None,15.882347899998422,None,15.882347899998422,None,15.882347899998422,None,4,5.543227599991951,15.882347899998422,None,,,,,,,,001,2019_Oct_15_1150,AcademicSR,3.2.4,59.86955621259012,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.65454612000903,None,return,86.74163009999029,15.882347899998422,None,,001,2019_Oct_15_1150,AcademicSR,3.2.4,59.86955621259012,
