instruct.started,instruct.stopped,space.keys,space.rt,space.started,space.stopped,regCue.started,regCue.stopped,choiceQ.started,choiceQ.stopped,choiceResp.keys,choiceResp.rt,choiceResp.started,choiceResp.stopped,testChoice.started,testChoice.stopped,videogameChoice.started,videogameChoice.stopped,gre.started,gre.stopped,gmat.started,gmat.stopped,lsat.started,lsat.stopped,mcat.started,mcat.stopped,game.started,game.stopped,blank.started,blank.stopped,testQChoice.started,testQChoice.stopped,image.started,image.stopped,image_2.started,image_2.stopped,image_3.started,image_3.stopped,image_4.started,image_4.stopped,upDown.keys,upDown.rt,upDown.started,upDown.stopped,polygon.started,polygon.stopped,enter.keys,enter.rt,enter.started,enter.stopped,participant,session,date,expName,psychopyVersion,frameRate,
5.3254047999944305,None,space,1.382966100005433,5.3254047999944305,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2019_Oct_15_1131,AcademicSR,3.2.4,60.00189606038276,
,,,,,,6.735424700003932,None,9.754807100005564,None,1,0.5375392999994801,9.754807100005564,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2019_Oct_15_1131,AcademicSR,3.2.4,60.00189606038276,
,,,,,,,,,,,,,,9.754807100005564,None,9.754807100005564,None,9.754807100005564,None,9.754807100005564,None,9.754807100005564,None,9.754807100005564,None,9.754807100005564,None,10.321619700000156,11.822801300004357,11.839582900007372,None,11.839582900007372,None,11.839582900007372,None,11.839582900007372,None,11.839582900007372,None,4,7.5404879999987315,11.839582900007372,None,,,,,,,,001,2019_Oct_15_1131,AcademicSR,3.2.4,60.00189606038276,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.246644900002867,None,return,8.387067399991793,11.839582900007372,None,,001,2019_Oct_15_1131,AcademicSR,3.2.4,60.00189606038276,
