AllTrials.thisRepN,AllTrials.thisTrialN,AllTrials.thisN,AllTrials.thisIndex,QuestionTrials.thisRepN,QuestionTrials.thisTrialN,QuestionTrials.thisN,QuestionTrials.thisIndex,Rows,Questions5.thisRepN,Questions5.thisTrialN,Questions5.thisN,Questions5.thisIndex,GMAT,GMATQA,GMATQB,GMATQC,GMATQD,GMATQE,GMATAs,GRE,GREQA,GREQB,GREQC,GREQD,GREQE,GREA,LSAT,LSATQA,LSATQB,LSATQC,LSATQD,LSATQE,LSATAs,instruct.started,instruct.stopped,space.keys,space.rt,space.started,space.stopped,regCue.started,regCue.stopped,choiceQ.started,choiceQ.stopped,choiceResp.keys,choiceResp.rt,choiceResp.started,choiceResp.stopped,testChoice.started,testChoice.stopped,videogameChoice.started,videogameChoice.stopped,gre.started,gre.stopped,gmat.started,gmat.stopped,lsat.started,lsat.stopped,game.started,game.stopped,blank.started,blank.stopped,testQChoice.started,testQChoice.stopped,image.started,image.stopped,image_2.started,image_2.stopped,image_3.started,image_3.stopped,upDown.keys,upDown.rt,upDown.started,upDown.stopped,polygon.started,polygon.stopped,enter.keys,enter.rt,enter.started,enter.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.28073240001686,None,space,1.8070408000494353,12.28073240001686,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2019_Oct_28_1114,AcademicSR,3.2.4,60.66970864594922,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.118645199981984,None,17.1424009000184,None,1,1.3295305999927223,17.1424009000184,None,17.1424009000184,None,17.1424009000184,None,17.1424009000184,None,17.1424009000184,None,17.1424009000184,None,17.1424009000184,None,18.488645199977327,19.990132900013123,20.02944439998828,None,20.02944439998828,None,20.02944439998828,None,20.02944439998828,None,2,1.4823371999664232,20.02944439998828,None,22.191700039978606,None,return,2.1370808000210673,20.02944439998828,None,,,,,,,
