instruct.started,instruct.stopped,space.keys,space.rt,space.started,space.stopped,regCue.started,regCue.stopped,choiceQ.started,choiceQ.stopped,choiceResp.keys,choiceResp.rt,choiceResp.started,choiceResp.stopped,testChoice.started,testChoice.stopped,videogameChoice.started,videogameChoice.stopped,gre.started,gre.stopped,gmat.started,gmat.stopped,lsat.started,lsat.stopped,mcat.started,mcat.stopped,game.started,game.stopped,blank.started,blank.stopped,participant,session,date,expName,psychopyVersion,frameRate,
5.788942600003793,None,space,0.7988479000050575,5.788942600003793,None,,,,,,,,,,,,,,,,,,,,,,,,,,001,2019_Oct_15_1111,AcademicSR,3.2.4,59.90011057508631,
,,,,,,6.615946300007636,None,9.636008300003596,None,1,1.4319401999964612,9.636008300003596,None,,,,,,,,,,,,,,,,,,001,2019_Oct_15_1111,AcademicSR,3.2.4,59.90011057508631,
,,,,,,,,,,,,,,9.636008300003596,None,9.636008300003596,None,9.636008300003596,None,9.636008300003596,None,9.636008300003596,None,9.636008300003596,None,9.636008300003596,None,11.086517000003369,12.587428500002716,,,,,,,
