instruct.started,instruct.stopped,space.keys,space.rt,space.started,space.stopped,regCue.started,regCue.stopped,choiceQ.started,choiceQ.stopped,choiceResp.keys,choiceResp.rt,choiceResp.started,choiceResp.stopped,testChoice.started,testChoice.stopped,videogameChoice.started,videogameChoice.stopped,gre.started,gre.stopped,gmat.started,gmat.stopped,lsat.started,lsat.stopped,mcat.started,mcat.stopped,game.started,game.stopped,blank.started,blank.stopped,participant,session,date,expName,psychopyVersion,frameRate,
5.775906100010616,None,space,1.985282699999516,5.775906100010616,None,,,,,,,,,,,,,,,,,,,,,,,,,,001,2019_Oct_15_1125,AcademicSR,3.2.4,59.91572254813118,
,,,,,,7.792091900002561,None,10.809757399998489,None,1,1.1273555000079796,10.809757399998489,None,,,,,,,,,,,,,,,,,,001,2019_Oct_15_1125,AcademicSR,3.2.4,59.91572254813118,
,,,,,,,,,,,,,,10.809757399998489,None,10.809757399998489,None,10.809757399998489,None,10.809757399998489,None,10.809757399998489,None,10.809757399998489,None,10.809757399998489,None,11.96212050000031,13.463532800000394,,,,,,,
