AllTrials.thisRepN,AllTrials.thisTrialN,AllTrials.thisN,AllTrials.thisIndex,QuestionTrials.thisRepN,QuestionTrials.thisTrialN,QuestionTrials.thisN,QuestionTrials.thisIndex,GameTrials.thisRepN,GameTrials.thisTrialN,GameTrials.thisN,GameTrials.thisIndex,instruct.started,instruct.stopped,space.keys,space.rt,space.started,space.stopped,regCue.started,regCue.stopped,choiceQ.started,choiceQ.stopped,choiceResp.keys,choiceResp.rt,choiceResp.started,choiceResp.stopped,testChoice.started,testChoice.stopped,videogameChoice.started,videogameChoice.stopped,gre.started,gre.stopped,gmat.started,gmat.stopped,lsat.started,lsat.stopped,game.started,game.stopped,blank.started,blank.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,8.404014299972914,None,space,18.803537100029644,8.404014299972914,None,,,,,,,,,,,,,,,,,,,,,,,1,001,2019_Oct_28_1111,AcademicSR,3.2.4,59.880454656277315,
,,,,,,,,,,,,,,,,,,27.233060900005512,None,30.263760200003162,None,2,1.5363062000251375,30.263760200003162,None,30.263760200003162,None,30.263760200003162,None,30.263760200003162,None,30.263760200003162,None,30.263760200003162,None,30.263760200003162,None,31.819674899976235,33.32111029996304,,,,,,,
