instruct.started,instruct.stopped,space.keys,space.rt,space.started,space.stopped,regCue.started,regCue.stopped,choiceQ.started,choiceQ.stopped,choiceResp.keys,choiceResp.rt,choiceResp.started,choiceResp.stopped,testChoice.started,testChoice.stopped,videogameChoice.started,videogameChoice.stopped,gre.started,gre.stopped,gmat.started,gmat.stopped,lsat.started,lsat.stopped,mcat.started,mcat.stopped,game.started,game.stopped,blank.started,blank.stopped,testQChoice.started,testQChoice.stopped,image.started,image.stopped,image_2.started,image_2.stopped,image_3.started,image_3.stopped,image_4.started,image_4.stopped,upDown.keys,upDown.rt,upDown.started,upDown.stopped,polygon.started,polygon.stopped,enter.keys,enter.rt,enter.started,enter.stopped,participant,session,date,expName,psychopyVersion,frameRate,
5.4430723000114085,None,space,1.5567015999986324,5.4430723000114085,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2019_Oct_15_1116,AcademicSR,3.2.4,59.9462521910196,
,,,,,,7.029234200002975,None,10.048895100000664,None,1,1.9750733999971999,10.048895100000664,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2019_Oct_15_1116,AcademicSR,3.2.4,59.9462521910196,
,,,,,,,,,,,,,,10.048895100000664,None,10.048895100000664,None,10.048895100000664,None,10.048895100000664,None,10.048895100000664,None,10.048895100000664,None,10.048895100000664,None,12.050071000005119,13.551352599999518,13.56802650001191,None,13.56802650001191,None,13.56802650001191,None,13.56802650001191,None,13.56802650001191,None,3,12.200396600004751,13.56802650001191,None,,,,,,,,001,2019_Oct_15_1116,AcademicSR,3.2.4,59.9462521910196,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.612261980005133,None,return,13.014679700005217,13.56802650001191,None,,001,2019_Oct_15_1116,AcademicSR,3.2.4,59.9462521910196,
