AllTrials.thisRepN,AllTrials.thisTrialN,AllTrials.thisN,AllTrials.thisIndex,QuestionTrials.thisRepN,QuestionTrials.thisTrialN,QuestionTrials.thisN,QuestionTrials.thisIndex,GameTrials.thisRepN,GameTrials.thisTrialN,GameTrials.thisN,GameTrials.thisIndex,instruct.started,instruct.stopped,space.keys,space.rt,space.started,space.stopped,regCue.started,regCue.stopped,choiceQ.started,choiceQ.stopped,choiceResp.keys,choiceResp.rt,choiceResp.started,choiceResp.stopped,testChoice.started,testChoice.stopped,videogameChoice.started,videogameChoice.stopped,gre.started,gre.stopped,gmat.started,gmat.stopped,lsat.started,lsat.stopped,game.started,game.stopped,blank.started,blank.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,6.58185279997997,None,space,4.285395599959884,6.58185279997997,None,,,,,,,,,,,,,,,,,,,,,,,,001,2019_Oct_28_1131,AcademicSR,3.2.4,59.87776554667321,
,,,,,,,,,,,,,,,,,,10.893801599973813,None,13.93622289999621,None,2,1.843322500004433,13.93622289999621,None,13.93622289999621,None,13.93622289999621,None,13.93622289999621,None,13.93622289999621,None,13.93622289999621,None,13.93622289999621,None,15.798025399970356,17.2988156999927,,,,,,,
