AllTrials.thisRepN,AllTrials.thisTrialN,AllTrials.thisN,AllTrials.thisIndex,QuestionTrials.thisRepN,QuestionTrials.thisTrialN,QuestionTrials.thisN,QuestionTrials.thisIndex,Rows,Questions5.thisRepN,Questions5.thisTrialN,Questions5.thisN,Questions5.thisIndex,GMAT,GMATQA,GMATQB,GMATQC,GMATQD,GMATQE,GMATAs,GRE,GREQA,GREQB,GREQC,GREQD,GREQE,GREA,LSAT,LSATQA,LSATQB,LSATQC,LSATQD,LSATQE,LSATAs,instruct.started,instruct.stopped,space.keys,space.rt,space.started,space.stopped,regCue.started,regCue.stopped,choiceQ.started,choiceQ.stopped,choiceResp.keys,choiceResp.rt,choiceResp.started,choiceResp.stopped,testChoice.started,testChoice.stopped,videogameChoice.started,videogameChoice.stopped,gre.started,gre.stopped,gmat.started,gmat.stopped,lsat.started,lsat.stopped,game.started,game.stopped,blank.started,blank.stopped,testQChoice.started,testQChoice.stopped,image.started,image.stopped,image_2.started,image_2.stopped,image_3.started,image_3.stopped,upDown.keys,upDown.rt,upDown.started,upDown.stopped,polygon.started,polygon.stopped,enter.keys,enter.rt,enter.started,enter.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.399288200016599,None,space,2.4500332000025082,6.399288200016599,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2019_Oct_25_1135,AcademicSR,3.2.4,59.990917375788335,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.877835499995854,None,11.923591400001897,None,1,1.4696117999847047,11.923591400001897,None,11.923591400001897,None,11.923591400001897,None,11.923591400001897,None,11.923591400001897,None,11.923591400001897,None,11.923591400001897,None,13.414626600017073,14.915801499999361,14.959823000011966,None,14.959823000011966,None,14.959823000011966,None,14.959823000011966,None,2,4.593492599989986,14.959823000011966,None,20.63731265000242,None,return,5.647421500005294,14.959823000011966,None,,,,,,,
