AllTrials.thisRepN,AllTrials.thisTrialN,AllTrials.thisN,AllTrials.thisIndex,QuestionTrials.thisRepN,QuestionTrials.thisTrialN,QuestionTrials.thisN,QuestionTrials.thisIndex,Questions5.thisRepN,Questions5.thisTrialN,Questions5.thisN,Questions5.thisIndex,GMAT,GMATQA,GMATQB,GMATQC,GMATQD,GMATQE,GMATAs,GRE,GREQA,GREQB,GREQC,GREQD,GREQE,GREA,LSAT,LSATQA,LSATQB,LSATQC,LSATQD,LSATQE,LSATAs,instruct.started,instruct.stopped,space.keys,space.rt,space.started,space.stopped,regCue.started,regCue.stopped,choiceQ.started,choiceQ.stopped,choiceResp.keys,choiceResp.rt,choiceResp.started,choiceResp.stopped,testChoice.started,testChoice.stopped,videogameChoice.started,videogameChoice.stopped,gre.started,gre.stopped,gmat.started,gmat.stopped,lsat.started,lsat.stopped,game.started,game.stopped,blank.started,blank.stopped,testQChoice.started,testQChoice.stopped,image.started,image.stopped,image_2.started,image_2.stopped,image_3.started,image_3.stopped,upDown.keys,upDown.rt,upDown.started,upDown.stopped,polygon.started,polygon.stopped,enter.keys,enter.rt,enter.started,enter.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.88798170001246,None,space,0.8936051000200678,5.88798170001246,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2019_Oct_24_1602,AcademicSR,3.2.4,60.038532737152316,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.806597300019348,None,9.827905200014357,None,1,1.7379750000254717,9.827905200014357,None,9.827905200014357,None,9.827905200014357,None,9.827905200014357,None,9.827905200014357,None,9.827905200014357,None,9.827905200014357,None,11.592810300004203,13.093900100007886,13.110779200011166,None,13.110779200011166,None,13.110779200011166,None,13.110779200011166,None,1,4.022875099995872,13.110779200011166,None,17.14740400001756,None,return,4.821696700004395,13.110779200011166,None,,,,,,,
