instruct.started,instruct.stopped,space.keys,space.rt,space.started,space.stopped,regCue.started,regCue.stopped,choiceQ.started,choiceQ.stopped,choiceResp.keys,choiceResp.rt,choiceResp.started,choiceResp.stopped,testChoice.started,testChoice.stopped,videogameChoice.started,videogameChoice.stopped,gre.started,gre.stopped,gmat.started,gmat.stopped,lsat.started,lsat.stopped,mcat.started,mcat.stopped,game.started,game.stopped,blank.started,blank.stopped,participant,session,date,expName,psychopyVersion,frameRate,
5.251753599994117,None,space,0.8555262999871047,5.251753599994117,None,,,,,,,,,,,,,,,,,,,,,,,,,,001,2019_Oct_15_1109,AcademicSR,3.2.4,60.06727534843892,
,,,,,,6.135232200002065,None,9.15585120000469,None,1,1.1594129000004614,9.15585120000469,None,,,,,,,,,,,,,,,,,,001,2019_Oct_15_1109,AcademicSR,3.2.4,60.06727534843892,
,,,,,,,,,,,,,,9.15585120000469,None,9.15585120000469,None,9.15585120000469,None,9.15585120000469,None,9.15585120000469,None,9.15585120000469,None,9.15585120000469,None,10.338678999993135,11.83969039999647,,,,,,,
