CueLoop.thisRepN,CueLoop.thisTrialN,CueLoop.thisN,CueLoop.thisIndex,textTypePlayer1,CueType,textTypePlayer2,Player1,Player2,SelfishGiver.thisRepN,SelfishGiver.thisTrialN,SelfishGiver.thisN,SelfishGiver.thisIndex,Instructions.started,Instructions.stopped,begin.keys,begin.rt,begin.started,begin.stopped,cueText.started,cueText.stopped,sendInstructions.started,sendInstructions.stopped,Player1Name.started,Player1Name.stopped,Player1Pic.started,Player1Pic.stopped,enter.keys,enter.rt,enter.started,enter.stopped,text.started,text.stopped,typedWord,dollarSign.started,dollarSign.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,9.065604500006884,None,space,1.0448604000266641,9.065604500006884,None,,,,,,,,,,,,,,,,,,2,001,2019_Nov_14_1107,TrustGame,3.2.4,60.14918203085705,
,,,,,,,,,,,,,,,,,,,10.173408099915832,None,15.224992000032216,None,15.224992000032216,None,15.224992000032216,None,return,4.325265499996021,15.224992000032216,None,15.224992000032216,None,5,15.224992000032216,None,,,,,,,
