CueLoop.thisRepN,CueLoop.thisTrialN,CueLoop.thisN,CueLoop.thisIndex,textTypePlayer1,CueType,textTypePlayer2,Player1,Player2,SelfishGiver.thisRepN,SelfishGiver.thisTrialN,SelfishGiver.thisN,SelfishGiver.thisIndex,Instructions.started,Instructions.stopped,begin.keys,begin.rt,begin.started,begin.stopped,cueText.started,cueText.stopped,sendInstructions.started,sendInstructions.stopped,Player1Name.started,Player1Name.stopped,Player1Pic.started,Player1Pic.stopped,enter.keys,enter.rt,enter.started,enter.stopped,text.started,text.stopped,typedWord,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,6.388659299816936,None,space,0.9288405999541283,6.388659299816936,None,,,,,,,,,,,,,,,,2,001,2019_Nov_14_1032,TrustGame,3.2.4,59.900218195911656,
,,,,,,,,,,,,,,,,,,,7.3695928999222815,None,12.420160699868575,None,12.420160699868575,None,12.420160699868575,None,return,6.753758299862966,12.420160699868575,None,12.420160699868575,None,5,,,,,,,
