CueLoop.thisRepN,CueLoop.thisTrialN,CueLoop.thisN,CueLoop.thisIndex,Rows,CueType1,CueType2,Instructions.started,Instructions.stopped,begin.keys,begin.rt,begin.started,begin.stopped,isiText.started,isiText.stopped,cueText.started,cueText.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,8.658946700161323,None,space,1.1417594000231475,8.658946700161323,None,,,,,1,001,2019_Nov_14_1242,TrustGame,3.2.4,60.39705022216792,
,,,,,,,,,,,,,16.83761529996991,None,11.859053899999708,None,,,,,,,
