CueLoop.thisRepN,CueLoop.thisTrialN,CueLoop.thisN,CueLoop.thisIndex,textTypePlayer1,CueType,textTypePlayer2,Player1,Player2,SelfishGiver.thisRepN,SelfishGiver.thisTrialN,SelfishGiver.thisN,SelfishGiver.thisIndex,Instructions.started,Instructions.stopped,begin.keys,begin.rt,begin.started,begin.stopped,cueText.started,cueText.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,8.411279099993408,None,space,1.904369599884376,8.411279099993408,None,,,2,001,2019_Nov_14_1035,TrustGame,3.2.4,60.09499816888656,
,,,,,,,,,,,,,,,,,,,10.384251700015739,None,,,,,,,
