Rows,CueType1,CueType2,nReps1,nReps2,CueLoop.thisRepN,CueLoop.thisTrialN,CueLoop.thisN,CueLoop.thisIndex,randomPresent.thisRepN,randomPresent.thisTrialN,randomPresent.thisN,randomPresent.thisIndex,SelfishGiver.thisRepN,SelfishGiver.thisTrialN,SelfishGiver.thisN,SelfishGiver.thisIndex,GenerousGiver.thisRepN,GenerousGiver.thisTrialN,GenerousGiver.thisN,GenerousGiver.thisIndex,Instructions.started,Instructions.stopped,begin.keys,begin.rt,begin.started,begin.stopped,isiText.started,isiText.stopped,cueText.started,cueText.stopped,sendInstructions.started,sendInstructions.stopped,Player1Name.started,Player1Name.stopped,Player1Pic.started,Player1Pic.stopped,enter.keys,enter.rt,enter.started,enter.stopped,text.started,text.stopped,typedWord,dollarSign.started,dollarSign.stopped,Feedback.started,Feedback.stopped,sendInst2.started,sendInst2.stopped,Player2Name.started,Player2Name.stopped,Player2Pic.started,Player2Pic.stopped,text_2.started,text_2.stopped,enter2.keys,enter2.rt,enter2.started,enter2.stopped,dollar2.started,dollar2.stopped,Feedback2.started,Feedback2.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,13.039022300159559,None,space,2.9029348001349717,13.039022300159559,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2019_Nov_18_0848,TrustGame,3.2.4,60.12986845677015,
011:020,REACT,REGULATE,1,1,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,23.97929190006107,None,17.999894500011578,None,26.116592300124466,None,26.116592300124466,None,26.116592300124466,None,return,5.985511700157076,26.116592300124466,None,26.116592300124466,None,5,26.116592300124466,None,32.152578599983826,None,,,,,,,,,,,,,,,,,1,001,2019_Nov_18_0848,TrustGame,3.2.4,60.12986845677015,
011:020,REACT,REGULATE,1,1,0,0,0,1,0,0,0,0,,,,,0,0,0,0,,,,,,,37.14069290016778,None,,,,,,,,,,,,,,,4,,,,,39.20260319998488,None,39.20260319998488,None,39.20260319998488,None,39.20260319998488,None,return,3.2353398001287133,39.20260319998488,None,39.20260319998488,None,42.48325820011087,None,1,001,2019_Nov_18_0848,TrustGame,3.2.4,60.12986845677015,
011:020,REACT,REGULATE,1,1,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2019_Nov_18_0848,TrustGame,3.2.4,60.12986845677015,
011:020,REACT,REGULATE,0,0,0,0,0,1,0,1,1,7,,,,,,,,,,,,,,,47.48250379995443,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2019_Nov_18_0848,TrustGame,3.2.4,60.12986845677015,
011:020,REACT,REGULATE,0,0,0,0,0,1,0,2,2,3,,,,,,,,,,,,,,,49.46702450001612,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2019_Nov_18_0848,TrustGame,3.2.4,60.12986845677015,
