CueLoop.thisRepN,CueLoop.thisTrialN,CueLoop.thisN,CueLoop.thisIndex,textTypePlayer1,CueType,textTypePlayer2,Player1,Player2,SelfishGiver.thisRepN,SelfishGiver.thisTrialN,SelfishGiver.thisN,SelfishGiver.thisIndex,Instructions.started,Instructions.stopped,begin.keys,begin.rt,begin.started,begin.stopped,cueText.started,cueText.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,6.792109099915251,None,space,2.0255113001912832,6.792109099915251,None,,,1,001,2019_Nov_13_1652,TrustGame,3.2.4,60.164453578952006,
,,,,,,,,,,,,,,,,,,,8.875385100021958,None,,,,,,,
