CueLoop.thisRepN,CueLoop.thisTrialN,CueLoop.thisN,CueLoop.thisIndex,textTypePlayer1,CueType,textTypePlayer2,Player1,Player2,SelfishGiver.thisRepN,SelfishGiver.thisTrialN,SelfishGiver.thisN,SelfishGiver.thisIndex,Instructions.started,Instructions.stopped,begin.keys,begin.rt,begin.started,begin.stopped,cueText.started,cueText.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,8.352558299899101,None,space,1.8987334000412375,8.352558299899101,None,,,1,001,2019_Nov_13_1717,TrustGame,3.2.4,59.865291169333425,
,,,,,,,,,,,,,,,,,,,10.318168399855494,None,,,,,,,
