CueLoop.thisRepN,CueLoop.thisTrialN,CueLoop.thisN,CueLoop.thisIndex,textTypePlayer1,CueType,textTypePlayer2,Player1,Player2,SelfishGiver.thisRepN,SelfishGiver.thisTrialN,SelfishGiver.thisN,SelfishGiver.thisIndex,Instructions.started,Instructions.stopped,begin.keys,begin.rt,begin.started,begin.stopped,cueText.started,cueText.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,7.223001000005752,None,space,0.7909186999313533,7.223001000005752,None,,,1,001,2019_Nov_14_1040,TrustGame,3.2.4,59.98998175040577,
,,,,,,,,,,,,,,,,,,,8.065772299887612,None,,,,,,,
