CueLoop.thisRepN,CueLoop.thisTrialN,CueLoop.thisN,CueLoop.thisIndex,Rows,CueType1,CueType2,randomPresent.thisRepN,randomPresent.thisTrialN,randomPresent.thisN,randomPresent.thisIndex,selectBlock,Instructions.started,Instructions.stopped,begin.keys,begin.rt,begin.started,begin.stopped,isiText.started,isiText.stopped,cueText.started,cueText.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,7.239577499916777,None,space,1.2564722001552582,7.239577499916777,None,,,,,2,001,2019_Nov_18_0902,TrustGame,3.2.4,59.89336582044887,
,,,,,,,,,,,,,,,,,,16.523665399989113,None,10.537716899998486,None,,,,,,,
