CueLoop.thisRepN,CueLoop.thisTrialN,CueLoop.thisN,CueLoop.thisIndex,textTypePlayer1,CueType,textTypePlayer2,Player1,Player2,SelfishGiver.thisRepN,SelfishGiver.thisTrialN,SelfishGiver.thisN,SelfishGiver.thisIndex,Instructions.started,Instructions.stopped,begin.keys,begin.rt,begin.started,begin.stopped,cueText.started,cueText.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,28.957472699927166,None,space,0.5043978001922369,28.957472699927166,None,,,2,001,2019_Nov_13_1751,TrustGame,3.2.4,59.83563159193328,
,,,,,,,,,,,,,,,,,,,29.521138899959624,None,,,,,,,
