CueLoop.thisRepN,CueLoop.thisTrialN,CueLoop.thisN,CueLoop.thisIndex,textTypePlayer1,CueType,textTypePlayer2,Player1,Player2,SelfishGiver.thisRepN,SelfishGiver.thisTrialN,SelfishGiver.thisN,SelfishGiver.thisIndex,Instructions.started,Instructions.stopped,begin.keys,begin.rt,begin.started,begin.stopped,cueText.started,cueText.stopped,sendInstructions.started,sendInstructions.stopped,Player1Name.started,Player1Name.stopped,Player1Pic.started,Player1Pic.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,enter.keys,enter.rt,enter.started,enter.stopped,response.started,response.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,7.141879400005564,None,space,0.593986300053075,7.141879400005564,None,,,,,,,,,,,,,,,,,,,2,001,2019_Nov_13_1718,TrustGame,3.2.4,60.02570302006286,
,,,,,,,,,,,,,,,,,,,7.796536999987438,None,12.86434999993071,None,12.86434999993071,None,12.86434999993071,None,"['3', '3', '3', '3', '3', '3', '3', '4', '2', '3', '5', '5', '4', '3', '5', '4', '3', '4', '3', '5', '4', '3', '5', '4', '3', '5', '4', '3', '5', '4', '3', '5', '4', '3', '5']","[2.871486200019717, 4.615587500156835, 4.8393787001259625, 5.0316789001226425, 5.23968410002999, 5.431461800122634, 5.623437700094655, 6.039898100076243, 6.295500400010496, 6.5515507000964135, 6.711406500078738, 7.111407400108874, 7.20785850007087, 7.224009199999273, 7.495441500097513, 7.559447800042108, 7.640126300044358, 7.863417600048706, 7.879450300009921, 8.008520800154656, 8.087523800088093, 8.151702800067142, 8.263403500197455, 8.295556200202554, 8.3594620001968, 8.487526700133458, 8.519580300198868, 8.583852700190619, 8.727662400109693, 8.743449800182134, 8.824700100114569, 8.951493200147524, 8.96782030002214, 9.031408300157636, 9.159570900024846]",12.86434999993071,None,return,9.701856900006533,12.86434999993071,None,12.86434999993071,None,,,,,,,
