CueLoop.thisRepN,CueLoop.thisTrialN,CueLoop.thisN,CueLoop.thisIndex,textTypePlayer1,CueType,textTypePlayer2,Player1,Player2,SelfishGiver.thisRepN,SelfishGiver.thisTrialN,SelfishGiver.thisN,SelfishGiver.thisIndex,Instructions.started,Instructions.stopped,begin.keys,begin.rt,begin.started,begin.stopped,cueText.started,cueText.stopped,sendInstructions.started,sendInstructions.stopped,Player1Name.started,Player1Name.stopped,Player1Pic.started,Player1Pic.stopped,enter.keys,enter.rt,enter.started,enter.stopped,text.started,text.stopped,typedWord,dollarSign.started,dollarSign.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,6.821921800030395,None,space,0.7936146000865847,6.821921800030395,None,,,,,,,,,,,,,,,,,,2,001,2019_Nov_14_1039,TrustGame,3.2.4,59.90312471011008,
,,,,,,,,,,,,,,,,,,,7.684403199935332,None,12.744878799887374,None,12.744878799887374,None,12.744878799887374,None,return,10.327384800184518,12.744878799887374,None,12.744878799887374,None,,12.744878799887374,None,,,,,,,
