CueLoop.thisRepN,CueLoop.thisTrialN,CueLoop.thisN,CueLoop.thisIndex,textTypePlayer1,CueType,textTypePlayer2,Player1,Player2,SelfishGiver.thisRepN,SelfishGiver.thisTrialN,SelfishGiver.thisN,SelfishGiver.thisIndex,Instructions.started,Instructions.stopped,begin.keys,begin.rt,begin.started,begin.stopped,cueText.started,cueText.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,10.520688999909908,None,space,1.2098653998691589,10.520688999909908,None,,,2,001,2019_Nov_14_1009,TrustGame,3.2.4,59.84719816847395,
,,,,,,,,,,,,,,,,,,,11.790866900002584,None,,,,,,,
