CueLoop.thisRepN,CueLoop.thisTrialN,CueLoop.thisN,CueLoop.thisIndex,textTypePlayer1,CueType,textTypePlayer2,Player1,Player2,SelfishGiver.thisRepN,SelfishGiver.thisTrialN,SelfishGiver.thisN,SelfishGiver.thisIndex,Instructions.started,Instructions.stopped,begin.keys,begin.rt,begin.started,begin.stopped,cueText.started,cueText.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,7.079673299798742,None,space,0.5368785001337528,7.079673299798742,None,,,1,001,2019_Nov_13_1647,TrustGame,3.2.4,60.13930668658588,
,,,,,,,,,,,,,,,,,,,7.674237499944866,None,,,,,,,
