CueLoop.thisRepN,CueLoop.thisTrialN,CueLoop.thisN,CueLoop.thisIndex,textTypePlayer1,CueType,textTypePlayer2,Player1,Player2,SelfishGiver.thisRepN,SelfishGiver.thisTrialN,SelfishGiver.thisN,SelfishGiver.thisIndex,Instructions.started,Instructions.stopped,begin.keys,begin.rt,begin.started,begin.stopped,cueText.started,cueText.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,6.626385999843478,None,space,0.9915498001500964,6.626385999843478,None,,,2,001,2019_Nov_13_1727,TrustGame,3.2.4,59.98677892498715,
,,,,,,,,,,,,,,,,,,,7.665940999984741,None,,,,,,,
