CueLoop.thisRepN,CueLoop.thisTrialN,CueLoop.thisN,CueLoop.thisIndex,textTypePlayer1,CueType,textTypePlayer2,Player1,Player2,SelfishGiver.thisRepN,SelfishGiver.thisTrialN,SelfishGiver.thisN,SelfishGiver.thisIndex,Instructions.started,Instructions.stopped,begin.keys,begin.rt,begin.started,begin.stopped,cueText.started,cueText.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,6.795557399978861,None,space,1.0106498999521136,6.795557399978861,None,,,2,001,2019_Nov_14_1043,TrustGame,3.2.4,59.83029733403205,
,,,,,,,,,,,,,,,,,,,7.860792899969965,None,,,,,,,
