CueLoop.thisRepN,CueLoop.thisTrialN,CueLoop.thisN,CueLoop.thisIndex,textTypePlayer1,CueType,textTypePlayer2,Player1,Player2,SelfishGiver.thisRepN,SelfishGiver.thisTrialN,SelfishGiver.thisN,SelfishGiver.thisIndex,Instructions.started,Instructions.stopped,begin.keys,begin.rt,begin.started,begin.stopped,cueText.started,cueText.stopped,sendInstructions.started,sendInstructions.stopped,Player1Name.started,Player1Name.stopped,Player1Pic.started,Player1Pic.stopped,enter.keys,enter.rt,enter.started,enter.stopped,text.started,text.stopped,typedWord,dollarSign.started,dollarSign.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,6.885599199915305,None,space,1.2077202000655234,6.885599199915305,None,,,,,,,,,,,,,,,,,,2,001,2019_Nov_14_1041,TrustGame,3.2.4,59.899213554992606,
,,,,,,,,,,,,,,,,,,,8.14698230009526,None,13.203902400098741,None,13.203902400098741,None,13.203902400098741,None,return,5.177779500139877,13.203902400098741,None,13.203902400098741,None,,13.203902400098741,None,,,,,,,
