CueLoop.thisRepN,CueLoop.thisTrialN,CueLoop.thisN,CueLoop.thisIndex,textTypePlayer1,CueType,textTypePlayer2,Player1,Player2,SelfishGiver.thisRepN,SelfishGiver.thisTrialN,SelfishGiver.thisN,SelfishGiver.thisIndex,Instructions.started,Instructions.stopped,begin.keys,begin.rt,begin.started,begin.stopped,cueText.started,cueText.stopped,sendInstructions.started,sendInstructions.stopped,Player1Name.started,Player1Name.stopped,Player1Pic.started,Player1Pic.stopped,enter.keys,enter.rt,enter.started,enter.stopped,text.started,text.stopped,typedWord,dollarSign.started,dollarSign.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,6.711712899850681,None,space,0.9590940999332815,6.711712899850681,None,,,,,,,,,,,,,,,,,,2,001,2019_Nov_14_1049,TrustGame,3.2.4,59.97551796075586,
,,,,,,,,,,,,,,,,,,,7.726318999892101,None,12.794688599882647,None,12.794688599882647,None,12.794688599882647,None,return,4.108158799819648,12.794688599882647,None,12.794688599882647,None,5,12.794688599882647,None,,,,,,,
