CueLoop.thisRepN,CueLoop.thisTrialN,CueLoop.thisN,CueLoop.thisIndex,textTypePlayer1,CueType,textTypePlayer2,Player1,Player2,SelfishGiver.thisRepN,SelfishGiver.thisTrialN,SelfishGiver.thisN,SelfishGiver.thisIndex,Instructions.started,Instructions.stopped,begin.keys,begin.rt,begin.started,begin.stopped,cueText.started,cueText.stopped,sendInstructions.started,sendInstructions.stopped,Player1Name.started,Player1Name.stopped,Player1Pic.started,Player1Pic.stopped,enter.keys,enter.rt,enter.started,enter.stopped,response.started,response.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,6.678199500078335,None,space,1.7081807001959532,6.678199500078335,None,,,,,,,,,,,,,,,2,001,2019_Nov_13_1726,TrustGame,3.2.4,59.933928863991206,
,,,,,,,,,,,,,,,,,,,8.447146699996665,None,13.50505690020509,None,13.50505690020509,None,13.50505690020509,None,return,11.441114300163463,13.50505690020509,None,13.50505690020509,None,,,,,,,
