CueLoop.thisRepN,CueLoop.thisTrialN,CueLoop.thisN,CueLoop.thisIndex,textTypePlayer1,CueType,textTypePlayer2,Player1,Player2,SelfishGiver.thisRepN,SelfishGiver.thisTrialN,SelfishGiver.thisN,SelfishGiver.thisIndex,Instructions.started,Instructions.stopped,begin.keys,begin.rt,begin.started,begin.stopped,isiText.started,isiText.stopped,cueText.started,cueText.stopped,sendInstructions.started,sendInstructions.stopped,Player1Name.started,Player1Name.stopped,Player1Pic.started,Player1Pic.stopped,enter.keys,enter.rt,enter.started,enter.stopped,text.started,text.stopped,typedWord,dollarSign.started,dollarSign.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,6.875967000145465,None,space,0.8637336001265794,6.875967000145465,None,,,,,,,,,,,,,,,,,,,,1,001,2019_Nov_14_1129,TrustGame,3.2.4,59.94873190075031,
,,,,,,,,,,,,,,,,,,,14.766919100191444,None,9.79002090007998,None,16.857875500107184,None,16.857875500107184,None,16.857875500107184,None,return,3.0898107001557946,16.857875500107184,None,16.857875500107184,None,4,16.857875500107184,None,,,,,,,
