CueLoop.thisRepN,CueLoop.thisTrialN,CueLoop.thisN,CueLoop.thisIndex,textTypePlayer1,CueType,textTypePlayer2,Player1,Player2,SelfishGiver.thisRepN,SelfishGiver.thisTrialN,SelfishGiver.thisN,SelfishGiver.thisIndex,Instructions.started,Instructions.stopped,begin.keys,begin.rt,begin.started,begin.stopped,cueText.started,cueText.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,6.93166570016183,None,space,0.8508737001102418,6.93166570016183,None,,,2,001,2019_Nov_14_1048,TrustGame,3.2.4,60.37582747300636,
,,,,,,,,,,,,,,,,,,,7.834693599957973,None,,,,,,,
