CueLoop.thisRepN,CueLoop.thisTrialN,CueLoop.thisN,CueLoop.thisIndex,textTypePlayer1,CueType,textTypePlayer2,Player1,Player2,SelfishGiver.thisRepN,SelfishGiver.thisTrialN,SelfishGiver.thisN,SelfishGiver.thisIndex,Instructions.started,Instructions.stopped,begin.keys,begin.rt,begin.started,begin.stopped,cueText.started,cueText.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,6.953321400098503,None,space,1.6157196999993175,6.953321400098503,None,,,2,001,2019_Nov_13_1752,TrustGame,3.2.4,60.055839911674546,
,,,,,,,,,,,,,,,,,,,8.630123500013724,None,,,,,,,
