sure,gamble,gambleProb,Rows,CueType,gambleWinLoss,sureWinLoss,WinLossCode,WinLoss,Evgamble,riskyAdDis,PracticeLoop.thisRepN,PracticeLoop.thisTrialN,PracticeLoop.thisN,PracticeLoop.thisIndex,mainLoop.thisRepN,mainLoop.thisTrialN,mainLoop.thisN,mainLoop.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,Instructions.started,Instructions.stopped,space.keys,space.rt,space.started,space.stopped,instruct2.started,instruct2.stopped,enter.keys,enter.rt,enter.started,enter.stopped,isi2.started,isi2.stopped,text.started,text.stopped,Line.started,Line.stopped,choice.keys,choice.rt,choice.started,choice.stopped,GambleAmt.started,GambleAmt.stopped,SureAmt.started,SureAmt.stopped,GambleProb.started,GambleProb.stopped,SureProb.started,SureProb.stopped,blank.started,blank.stopped,moneyBank.started,moneyBank.stopped,earningsText.started,earningsText.stopped,text_2.started,text_2.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,cue.started,cue.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,12.795805200003088,None,space,4.491218400013167,12.795805200003088,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2019_Oct_21_1512,SlotMachTest,3.2.4,60.3690480777257,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.305983100028243,None,return,0.7007810999639332,17.305983100028243,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2019_Oct_21_1512,SlotMachTest,3.2.4,60.3690480777257,
$4.50 ,$6.75 ,50.0,000:0010,LOOK,50%  WIN,100%  WIN,1.0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,22.042137400014326,None,20.02316730003804,None,24.08536320005078,None,2,2.6582750999950804,24.08536320005078,None,24.08536320005078,None,24.08536320005078,None,24.08536320005078,None,24.08536320005078,None,24.08536320005078,25.594657400040887,24.08536320005078,None,24.08536320005078,None,,,,,,,,,1,001,2019_Oct_21_1512,SlotMachTest,3.2.4,60.3690480777257,
$2.00 ,$4.25 ,65.0,00010:0020,REGULATE,65%  WIN,100%  WIN,1.0,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,28.098118200025056,None,,,30.12200270005269,None,1,2.3808148999814875,30.12200270005269,None,30.12200270005269,None,30.12200270005269,None,30.12200270005269,None,30.12200270005269,None,30.12200270005269,31.633090700022876,30.12200270005269,None,30.12200270005269,None,,,,,,,,,1,001,2019_Oct_21_1512,SlotMachTest,3.2.4,60.3690480777257,
$3.75 ,$7.50 ,35.0,00020:0030,REGULATE,35%  LOSE,100%  LOSE,0.0,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,34.13668980001239,None,,,36.171194299997296,None,1,1.8035881000105292,36.171194299997296,None,36.171194299997296,None,36.171194299997296,None,36.171194299997296,None,36.171194299997296,None,36.171194299997296,37.67087640002137,36.171194299997296,None,36.171194299997296,None,,,,,,,,,1,001,2019_Oct_21_1512,SlotMachTest,3.2.4,60.3690480777257,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.1770516000106,None,space,2.069713300035801,40.1770516000106,None,,,1,001,2019_Oct_21_1512,SlotMachTest,3.2.4,60.3690480777257,
$3.75 ,$5.50 ,65,000:0010,LOOK,65%  LOSE,100%  LOSE,0,LOSE,-3.575,ad,,,,,0,0,0,0,0,0,0,8,,,,,,,,,,,,,46.27849930000957,None,,,48.29797390004387,None,2,1.8692157000186853,48.29797390004387,None,48.29797390004387,None,48.29797390004387,None,48.29797390004387,None,48.29797390004387,None,48.29797390004387,49.7974988000351,48.29797390004387,None,48.29797390004387,None,,,,,,,44.28229200001806,None,1,001,2019_Oct_21_1512,SlotMachTest,3.2.4,60.3690480777257,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.28454060002696,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
