sure,gamble,gambleProb,Rows,CueType,gambleWinLoss,sureWinLoss,WinLossCode,plus,PracticeLoop.thisRepN,PracticeLoop.thisTrialN,PracticeLoop.thisN,PracticeLoop.thisIndex,mainLoop.thisRepN,mainLoop.thisTrialN,mainLoop.thisN,mainLoop.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,WinLoss,Evgamble,riskyAdDis,Instructions.started,Instructions.stopped,space.keys,space.rt,space.started,space.stopped,instruct2.started,instruct2.stopped,enter.keys,enter.rt,enter.started,enter.stopped,isi2.started,isi2.stopped,text.started,text.stopped,Line.started,Line.stopped,choice.keys,choice.rt,choice.started,choice.stopped,GambleAmt.started,GambleAmt.stopped,SureAmt.started,SureAmt.stopped,GambleProb.started,GambleProb.stopped,SureProb.started,SureProb.stopped,blank.started,blank.stopped,moneyBank.started,moneyBank.stopped,earningsText.started,earningsText.stopped,text_2.started,text_2.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,cue.started,cue.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,10.831755100050941,None,space,0.966777199995704,10.831755100050941,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,001,2019_Nov_12_1125,SlotMachTest,3.2.4,60.0080170762405,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.827742399997078,None,return,0.25905870005954057,11.827742399997078,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,001,2019_Nov_12_1125,SlotMachTest,3.2.4,60.0080170762405,
4.5,6.75,50.0,000:0010,EMPHASIZE,50%  WIN,100%  WIN,1.0,+,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,16.131853600032628,None,14.112515900051221,None,18.15201540000271,None,2,1.6147208999609575,18.15201540000271,None,18.15201540000271,None,18.15201540000271,None,18.15201540000271,None,18.15201540000271,None,18.15201540000271,19.667132599977776,18.15201540000271,None,18.15201540000271,None,,,,,,,,,2,001,2019_Nov_12_1125,SlotMachTest,3.2.4,60.0080170762405,
2.0,4.25,65.0,00010:0020,DE-EMPHASIZE,65%  WIN,100%  WIN,1.0,+,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,22.153307600063272,None,,,24.174917900003493,None,1,1.607782099978067,24.174917900003493,None,24.174917900003493,None,24.174917900003493,None,24.174917900003493,None,24.174917900003493,None,24.174917900003493,25.68872099998407,24.174917900003493,None,24.174917900003493,None,,,,,,,,,2,001,2019_Nov_12_1125,SlotMachTest,3.2.4,60.0080170762405,
3.75,7.5,35.0,00020:0030,DE-EMPHASIZE,35%  LOSE,100%  LOSE,0.0,+,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,28.174589300062507,None,,,30.205599899985828,None,2,1.9770366000011563,30.205599899985828,None,30.205599899985828,None,30.205599899985828,None,30.205599899985828,None,30.205599899985828,None,30.205599899985828,31.7105132000288,30.205599899985828,None,30.205599899985828,None,,,,,,,,,2,001,2019_Nov_12_1125,SlotMachTest,3.2.4,60.0080170762405,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.2160771000199,None,space,1.2627056000055745,34.2160771000199,None,,,2,001,2019_Nov_12_1125,SlotMachTest,3.2.4,60.0080170762405,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.517154500004835,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.51828820002265,None,,,,,,,
