sure,gamble,gambleProb,Rows,CueType,gambleWinLoss,sureWinLoss,WinLossCode,plus,WinLoss,Evgamble,riskyAdDis,PracticeLoop.thisRepN,PracticeLoop.thisTrialN,PracticeLoop.thisN,PracticeLoop.thisIndex,mainLoop.thisRepN,mainLoop.thisTrialN,mainLoop.thisN,mainLoop.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,Instructions.started,Instructions.stopped,space.keys,space.rt,space.started,space.stopped,instruct2.started,instruct2.stopped,enter.keys,enter.rt,enter.started,enter.stopped,isi2.started,isi2.stopped,text.started,text.stopped,Line.started,Line.stopped,choice.keys,choice.rt,choice.started,choice.stopped,GambleAmt.started,GambleAmt.stopped,SureAmt.started,SureAmt.stopped,GambleProb.started,GambleProb.stopped,SureProb.started,SureProb.stopped,blank.started,blank.stopped,moneyBank.started,moneyBank.stopped,earningsText.started,earningsText.stopped,text_2.started,text_2.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,cue.started,cue.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,13.614256999921054,None,space,0.9879961998667568,13.614256999921054,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,001,2019_Nov_13_1201,SlotMachTest,3.2.4,60.183716853754724,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.624495200114325,None,return,0.5856687000487,14.624495200114325,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,001,2019_Nov_13_1201,SlotMachTest,3.2.4,60.183716853754724,
4.5,6.75,50.0,000:0010,EMPHASIZE,50%  WIN,100%  WIN,1.0,+,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,19.244750699959695,None,17.226967100054026,None,21.270426200004295,None,1,1.7317352001555264,21.270426200004295,None,21.270426200004295,None,21.270426200004295,None,21.270426200004295,None,21.270426200004295,None,21.270426200004295,22.781874699983746,21.270426200004295,None,21.270426200004295,None,,,,,,,,,2,001,2019_Nov_13_1201,SlotMachTest,3.2.4,60.183716853754724,
2.0,4.25,65.0,00010:0020,DE-EMPHASIZE,65%  WIN,100%  WIN,1.0,+,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,25.28379980009049,None,,,27.303950699977577,None,2,1.8262291999999434,27.303950699977577,None,27.303950699977577,None,27.303950699977577,None,27.303950699977577,None,27.303950699977577,None,27.303950699977577,28.803462400101125,27.303950699977577,None,27.303950699977577,None,,,,,,,,,2,001,2019_Nov_13_1201,SlotMachTest,3.2.4,60.183716853754724,
3.75,7.5,35.0,00020:0030,DE-EMPHASIZE,35%  LOSE,100%  LOSE,0.0,+,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,31.306645200122148,None,,,33.33546350011602,None,2,0.7069721999578178,33.33546350011602,None,33.33546350011602,None,33.33546350011602,None,33.33546350011602,None,33.33546350011602,None,33.33546350011602,34.841641400009394,33.33546350011602,None,33.33546350011602,None,,,,,,,,,2,001,2019_Nov_13_1201,SlotMachTest,3.2.4,60.183716853754724,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.34898649994284,None,space,0.7891307000536472,37.34898649994284,None,,,2,001,2019_Nov_13_1201,SlotMachTest,3.2.4,60.183716853754724,
4.25,7.0,50.0,000:0010,EMPHASIZE,50%  LOSE,100%  LOSE,0.0,+,LOSE,-3.5,ad,,,,,0,0,0,0,0,0,0,9,,,,,,,,,,,,,42.16497249994427,None,,,44.183888900093734,None,1,1.5058831002097577,44.183888900093734,None,44.183888900093734,None,44.183888900093734,None,44.183888900093734,None,44.183888900093734,None,44.183888900093734,45.68405509996228,44.183888900093734,None,44.183888900093734,None,,,,,,,40.18169409991242,None,2,001,2019_Nov_13_1201,SlotMachTest,3.2.4,60.183716853754724,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.16920410003513,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
