sure,gamble,gambleProb,Rows,CueType,gambleWinLoss,sureWinLoss,WinLossCode,WinLoss,Evgamble,riskyAdDis,PracticeLoop.thisRepN,PracticeLoop.thisTrialN,PracticeLoop.thisN,PracticeLoop.thisIndex,mainLoop.thisRepN,mainLoop.thisTrialN,mainLoop.thisN,mainLoop.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,Instructions.started,Instructions.stopped,space.keys,space.rt,space.started,space.stopped,instruct2.started,instruct2.stopped,enter.keys,enter.rt,enter.started,enter.stopped,isi2.started,isi2.stopped,text.started,text.stopped,Line.started,Line.stopped,choice.keys,choice.rt,choice.started,choice.stopped,GambleAmt.started,GambleAmt.stopped,SureAmt.started,SureAmt.stopped,GambleProb.started,GambleProb.stopped,SureProb.started,SureProb.stopped,blank.started,blank.stopped,moneyBank.started,moneyBank.stopped,earningsText.started,earningsText.stopped,text_2.started,text_2.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,cue.started,cue.stopped,participant,session,date,expName,psychopyVersion,frameRate,
$2.00 ,$4.25 ,65.0,00010:0020,DE-EMPHASIZE,65%  WIN,100%  WIN,1.0,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2019_Nov_11_1424,SlotMachTest,3.2.4,59.92103607125884,
$1.25 ,$4.50 ,35.0,00020:0030,DE-EMPHASIZE,35%  LOSE,100%  LOSE,0.0,LOSE,-1.575,dis,,,,,0,2,2,2,0,0,0,4,,,,,,,,,,,,,171.71719310001936,None,,,173.739556799992,None,1,1.6794353000586852,173.739556799992,None,173.739556799992,None,173.739556799992,None,173.739556799992,None,173.739556799992,None,173.739556799992,175.25251670007128,173.739556799992,None,173.739556799992,None,,,,,,,169.71456059999764,None,1,001,2019_Nov_11_1424,SlotMachTest,3.2.4,59.92103607125884,
$3.15 ,$6.75 ,50.0,00020:0030,DE-EMPHASIZE,35%  WIN,100%  WIN,1.0,WIN,3.375,ad,,,,,0,2,2,2,0,1,1,2,,,,,,,,,,,,,177.72199540003203,None,,,179.7409226000309,None,2,1.8382979999296367,179.7409226000309,None,179.7409226000309,None,179.7409226000309,None,179.7409226000309,None,179.7409226000309,None,179.7409226000309,181.24081460002344,179.7409226000309,None,179.7409226000309,None,,,,,,,,,1,001,2019_Nov_11_1424,SlotMachTest,3.2.4,59.92103607125884,
$2.75 ,$5.00 ,35.0,00020:0030,DE-EMPHASIZE,35%  WIN,100%  WIN,1.0,WIN,1.75,dis,,,,,0,2,2,2,0,2,2,1,,,,,,,,,,,,,183.72609660006128,None,,,185.732240500045,None,2,1.9746894999407232,185.732240500045,None,185.732240500045,None,185.732240500045,None,185.732240500045,None,185.732240500045,None,185.732240500045,187.2457041000016,185.732240500045,None,185.732240500045,None,,,,,,,,,1,001,2019_Nov_11_1424,SlotMachTest,3.2.4,59.92103607125884,
$2.25 ,$6.50 ,35.0,00020:0030,DE-EMPHASIZE,35%  WIN,100%  WIN,1.0,WIN,2.275,ad,,,,,0,2,2,2,0,3,3,3,,,,,,,,,,,,,189.71456490003038,None,,,191.73427870008163,None,2,1.3811343000270426,191.73427870008163,None,191.73427870008163,None,191.73427870008163,None,191.73427870008163,None,191.73427870008163,None,191.73427870008163,193.23383460007608,191.73427870008163,None,191.73427870008163,None,,,,,,,,,1,001,2019_Nov_11_1424,SlotMachTest,3.2.4,59.92103607125884,
$5.50 ,$8.75 ,65.0,00020:0030,DE-EMPHASIZE,65%  WIN,100%  WIN,1.0,WIN,5.6875,ad,,,,,0,2,2,2,0,4,4,0,,,,,,,,,,,,,195.720235100016,None,,,197.7429065000033,None,2,1.611966700060293,197.7429065000033,None,197.7429065000033,None,197.7429065000033,None,197.7429065000033,None,197.7429065000033,None,197.7429065000033,199.2556704999879,197.7429065000033,None,197.7429065000033,None,,,,,,,,,1,001,2019_Nov_11_1424,SlotMachTest,3.2.4,59.92103607125884,
$6.00 ,$9.75 ,35.0,00020:0030,DE-EMPHASIZE,35%  LOSE,100%  LOSE,0.0,LOSE,-3.4130000000000003,ad,,,,,0,2,2,2,0,5,5,8,,,,,,,,,,,,,201.72440180007834,None,,,203.74939420004375,None,2,0.5015977999428287,203.74939420004375,None,203.74939420004375,None,203.74939420004375,None,203.74939420004375,None,203.74939420004375,None,203.74939420004375,205.26047890004702,203.74939420004375,None,203.74939420004375,None,,,,,,,,,1,001,2019_Nov_11_1424,SlotMachTest,3.2.4,59.92103607125884,
$4.75 ,$7.50 ,65.0,00020:0030,DE-EMPHASIZE,65%  LOSE,100%  LOSE,0.0,LOSE,-4.875,dis,,,,,0,2,2,2,0,6,6,6,,,,,,,,,,,,,207.71247839997523,None,,,209.73519160004798,None,1,1.699731900007464,209.73519160004798,None,209.73519160004798,None,209.73519160004798,None,209.73519160004798,None,209.73519160004798,None,209.73519160004798,211.24911990005057,209.73519160004798,None,209.73519160004798,None,,,,,,,,,1,001,2019_Nov_11_1424,SlotMachTest,3.2.4,59.92103607125884,
$1.75 ,$4.00 ,50.0,00020:0030,DE-EMPHASIZE,35%  LOSE,100%  LOSE,0.0,LOSE,-2.0,dis,,,,,0,2,2,2,0,7,7,7,,,,,,,,,,,,,213.71860390005168,None,,,215.7401207999792,None,2,2.2709216000512242,215.7401207999792,None,215.7401207999792,None,215.7401207999792,None,215.7401207999792,None,215.7401207999792,None,215.7401207999792,217.25376660004258,215.7401207999792,None,215.7401207999792,None,,,,,,,,,1,001,2019_Nov_11_1424,SlotMachTest,3.2.4,59.92103607125884,
$2.75 ,$5.00 ,65.0,00020:0030,DE-EMPHASIZE,65%  LOSE,100%  LOSE,0.0,LOSE,-3.25,dis,,,,,0,2,2,2,0,8,8,5,,,,,,,,,,,,,219.72280430002138,None,,,221.7435502000153,None,2,1.451352300005965,221.7435502000153,None,221.7435502000153,None,221.7435502000153,None,221.7435502000153,None,221.7435502000153,None,221.7435502000153,223.25876500003505,221.7435502000153,None,221.7435502000153,None,,,,,,,,,1,001,2019_Nov_11_1424,SlotMachTest,3.2.4,59.92103607125884,
$1.50 ,$3.85 ,50.0,00020:0030,DE-EMPHASIZE,50%  WIN,100%  WIN,1.0,WIN,1.925,ad,,,,,0,2,2,2,0,9,9,9,,,,,,,,,,,,,225.7109611000633,None,,,227.76638400007505,None,2,1.4125075000338256,227.76638400007505,None,227.76638400007505,None,227.76638400007505,None,227.76638400007505,None,227.76638400007505,None,227.76638400007505,229.28062840003986,227.76638400007505,None,227.76638400007505,None,,,,,,,,,1,001,2019_Nov_11_1424,SlotMachTest,3.2.4,59.92103607125884,
$3.75 ,$7.50 ,35.0,00020:0030,DE-EMPHASIZE,35%  LOSE,100%  LOSE,0.0,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2019_Nov_11_1424,SlotMachTest,3.2.4,59.92103607125884,
$4.25 ,$9.00 ,50.0,0030:0040,EMPHASIZE,50%  WIN,100%  WIN,1.0,WIN,3.5,ad,,,,,0,3,3,3,0,0,0,9,,,,,,,,,,,,,235.72018040006515,None,,,237.74013330007438,None,2,1.5188146000728011,237.74013330007438,None,237.74013330007438,None,237.74013330007438,None,237.74013330007438,None,237.74013330007438,None,237.74013330007438,239.25571669999044,237.74013330007438,None,237.74013330007438,None,,,,,,,233.71828010003082,None,1,001,2019_Nov_11_1424,SlotMachTest,3.2.4,59.92103607125884,
$2.95 ,$6.75 ,35.0,0030:0040,EMPHASIZE,35%  WIN,100%  WIN,1.0,WIN,2.363,dis,,,,,0,3,3,3,0,1,1,7,,,,,,,,,,,,,241.72417379997205,None,,,243.74210120004136,None,2,1.6928467999678105,243.74210120004136,None,243.74210120004136,None,243.74210120004136,None,243.74210120004136,None,243.74210120004136,None,243.74210120004136,245.24390330002643,243.74210120004136,None,243.74210120004136,None,,,,,,,,,1,001,2019_Nov_11_1424,SlotMachTest,3.2.4,59.92103607125884,
$1.25 ,$4.75 ,35.0,0030:0040,EMPHASIZE,35%  WIN,100%  WIN,1.0,WIN,1.663,ad,,,,,0,3,3,3,0,2,2,3,,,,,,,,,,,,,247.7125315000303,None,,,249.73214380000718,None,None,,249.73214380000718,None,249.73214380000718,None,249.73214380000718,None,249.73214380000718,None,249.73214380000718,None,249.73214380000718,251.232127700001,249.73214380000718,None,249.73214380000718,None,,,,,,,,,1,001,2019_Nov_11_1424,SlotMachTest,3.2.4,59.92103607125884,
$6.15 ,$9.75 ,35.0,0030:0040,EMPHASIZE,35%  LOSE,100%  LOSE,0.0,LOSE,-3.4130000000000003,ad,,,,,0,3,3,3,0,3,3,5,,,,,,,,,,,,,253.7183482000837,None,,,255.73658929998055,None,None,,255.73658929998055,None,255.73658929998055,None,255.73658929998055,None,255.73658929998055,None,255.73658929998055,None,255.73658929998055,257.2371520000743,255.73658929998055,None,255.73658929998055,None,,,,,,,,,1,001,2019_Nov_11_1424,SlotMachTest,3.2.4,59.92103607125884,
$3.75 ,$6.00 ,65.0,0030:0040,EMPHASIZE,65%  LOSE,100%  LOSE,0.0,LOSE,-3.9,dis,,,,,0,3,3,3,0,4,4,4,,,,,,,,,,,,,259.7229468000587,None,,,261.74230709997937,None,2,0.8925902000628412,261.74230709997937,None,261.74230709997937,None,261.74230709997937,None,261.74230709997937,None,261.74230709997937,None,261.74230709997937,263.2420987000223,261.74230709997937,None,261.74230709997937,None,,,,,,,,,1,001,2019_Nov_11_1424,SlotMachTest,3.2.4,59.92103607125884,
$3.75 ,$5.25 ,65.0,0030:0040,EMPHASIZE,65%  WIN,100%  WIN,1.0,WIN,3.1430000000000002,dis,,,,,0,3,3,3,0,5,5,8,,,,,,,,,,,,,265.71075650001876,None,,,267.7315457999939,None,2,1.0635873000137508,267.7315457999939,None,267.7315457999939,None,267.7315457999939,None,267.7315457999939,None,267.7315457999939,None,267.7315457999939,269.247265300015,267.7315457999939,None,267.7315457999939,None,,,,,,,,,1,001,2019_Nov_11_1424,SlotMachTest,3.2.4,59.92103607125884,
$1.50 ,$3.85 ,50.0,0030:0040,EMPHASIZE,50%  WIN,100%  WIN,1.0,WIN,1.925,ad,,,,,0,3,3,3,0,6,6,6,,,,,,,,,,,,,271.71627770003397,None,,,273.7364265000215,None,1,1.234505599946715,273.7364265000215,None,273.7364265000215,None,273.7364265000215,None,273.7364265000215,None,273.7364265000215,None,273.7364265000215,275.25191210000776,273.7364265000215,None,273.7364265000215,None,,,,,,,,,1,001,2019_Nov_11_1424,SlotMachTest,3.2.4,59.92103607125884,
$4.25 ,$7.00 ,50.0,0030:0040,EMPHASIZE,50%  WIN,100%  WIN,1.0,WIN,3.5,dis,,,,,0,3,3,3,0,7,7,2,,,,,,,,,,,,,277.7222179999808,None,,,279.74068180006,None,2,1.1345005999319255,279.74068180006,None,279.74068180006,None,279.74068180006,None,279.74068180006,None,279.74068180006,None,279.74068180006,281.24053459998686,279.74068180006,None,279.74068180006,None,,,,,,,,,1,001,2019_Nov_11_1424,SlotMachTest,3.2.4,59.92103607125884,
$3.75 ,$5.25 ,65.0,0030:0040,EMPHASIZE,65%  WIN,100%  WIN,1.0,WIN,3.1430000000000002,dis,,,,,0,3,3,3,0,8,8,1,,,,,,,,,,,,,283.7257626000792,None,,,285.7290861000074,None,1,1.3698370000347495,285.7290861000074,None,285.7290861000074,None,285.7290861000074,None,285.7290861000074,None,285.7290861000074,None,285.7290861000074,287.2286377000855,285.7290861000074,None,285.7290861000074,None,,,,,,,,,1,001,2019_Nov_11_1424,SlotMachTest,3.2.4,59.92103607125884,
$2.50 ,$7.25 ,35.0,0030:0040,EMPHASIZE,35%  WIN,100%  WIN,1.0,WIN,2.275,ad,,,,,0,3,3,3,0,9,9,0,,,,,,,,,,,,,289.71395080001093,None,,,291.7371439000126,None,1,1.3456976000452414,291.7371439000126,None,291.7371439000126,None,291.7371439000126,None,291.7371439000126,None,291.7371439000126,None,291.7371439000126,293.2503438000567,291.7371439000126,None,291.7371439000126,None,,,,,,,,,1,001,2019_Nov_11_1424,SlotMachTest,3.2.4,59.92103607125884,
None,None,None,0030:0040,EMPHASIZE,None,None,None,,,,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2019_Nov_11_1424,SlotMachTest,3.2.4,59.92103607125884,
