sure,gamble,gambleProb,Rows,CueType,gambleWinLoss,sureWinLoss,WinLossCode,plus,PracticeLoop.thisRepN,PracticeLoop.thisTrialN,PracticeLoop.thisN,PracticeLoop.thisIndex,mainLoop.thisRepN,mainLoop.thisTrialN,mainLoop.thisN,mainLoop.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,WinLoss,Evgamble,riskyAdDis,Instructions.started,Instructions.stopped,space.keys,space.rt,space.started,space.stopped,instruct2.started,instruct2.stopped,enter.keys,enter.rt,enter.started,enter.stopped,isi2.started,isi2.stopped,text.started,text.stopped,Line.started,Line.stopped,choice.keys,choice.rt,choice.started,choice.stopped,GambleAmt.started,GambleAmt.stopped,SureAmt.started,SureAmt.stopped,GambleProb.started,GambleProb.stopped,SureProb.started,SureProb.stopped,blank.started,blank.stopped,moneyBank.started,moneyBank.stopped,earningsText.started,earningsText.stopped,text_2.started,text_2.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,cue.started,cue.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,10.881458100047894,None,space,1.4292138000018895,10.881458100047894,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,001,2019_Nov_12_1058,SlotMachTest,3.2.4,60.12712074668227,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.327838500030339,None,return,0.7509865999454632,12.327838500030339,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,001,2019_Nov_12_1058,SlotMachTest,3.2.4,60.12712074668227,
4.5,6.75,50.0,000:0010,EMPHASIZE,50%  WIN,100%  WIN,1.0,+,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,17.115732999984175,None,15.096645600046031,None,19.13783959997818,None,1,1.3813950000330806,19.13783959997818,None,19.13783959997818,None,19.13783959997818,None,19.13783959997818,None,19.13783959997818,None,19.13783959997818,20.65137480001431,19.13783959997818,None,19.13783959997818,None,,,,,,,,,2,001,2019_Nov_12_1058,SlotMachTest,3.2.4,60.12712074668227,
2.0,4.25,65.0,00010:0020,DE-EMPHASIZE,65%  WIN,100%  WIN,1.0,+,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,23.153834099997766,None,,,25.174734300002456,None,1,0.7680752000305802,25.174734300002456,None,25.174734300002456,None,25.174734300002456,None,25.174734300002456,None,25.174734300002456,None,25.174734300002456,26.68983729998581,25.174734300002456,None,25.174734300002456,None,,,,,,,,,2,001,2019_Nov_12_1058,SlotMachTest,3.2.4,60.12712074668227,
3.75,7.5,35.0,00020:0030,DE-EMPHASIZE,35%  LOSE,100%  LOSE,0.0,+,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,29.175074800034054,None,,,31.202806500019506,None,2,1.0597880999557674,31.202806500019506,None,31.202806500019506,None,31.202806500019506,None,31.202806500019506,None,31.202806500019506,None,31.202806500019506,32.71101400000043,31.202806500019506,None,31.202806500019506,None,,,,,,,,,2,001,2019_Nov_12_1058,SlotMachTest,3.2.4,60.12712074668227,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.21583490003832,None,space,1.8948010000167415,35.21583490003832,None,,,2,001,2019_Nov_12_1058,SlotMachTest,3.2.4,60.12712074668227,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.134848100016825,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.152262300020084,None,,,,,,,
