sure,gamble,gambleProb,Rows,CueType,gambleWinLoss,sureWinLoss,WinLossCode,WinLoss,Evgamble,riskyAdDis,PracticeLoop.thisRepN,PracticeLoop.thisTrialN,PracticeLoop.thisN,PracticeLoop.thisIndex,mainLoop.thisRepN,mainLoop.thisTrialN,mainLoop.thisN,mainLoop.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,Instructions.started,Instructions.stopped,space.keys,space.rt,space.started,space.stopped,instruct2.started,instruct2.stopped,enter.keys,enter.rt,enter.started,enter.stopped,isi2.started,isi2.stopped,text.started,text.stopped,Line.started,Line.stopped,choice.keys,choice.rt,choice.started,choice.stopped,GambleAmt.started,GambleAmt.stopped,SureAmt.started,SureAmt.stopped,GambleProb.started,GambleProb.stopped,SureProb.started,SureProb.stopped,blank.started,blank.stopped,moneyBank.started,moneyBank.stopped,earningsText.started,earningsText.stopped,text_2.started,text_2.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,cue.started,cue.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,11.597708700108342,None,space,23.78386219998356,11.597708700108342,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2019_Nov_07_1401,SlotMachTest,3.2.4,60.089148253628764,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.41000170004554,None,return,1.1234432000201195,35.41000170004554,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2019_Nov_07_1401,SlotMachTest,3.2.4,60.089148253628764,
$4.50 ,$6.75 ,50.0,000:0010,EMPHASIZE,50%  WIN,100%  WIN,1.0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,40.578651200048625,None,38.56256060011219,None,42.61789550003596,None,2,1.7076815000036731,42.61789550003596,None,42.61789550003596,None,42.61789550003596,None,42.61789550003596,None,42.61789550003596,None,42.61789550003596,44.11724110005889,42.61789550003596,None,42.61789550003596,None,,,,,,,,,1,001,2019_Nov_07_1401,SlotMachTest,3.2.4,60.089148253628764,
$2.00 ,$4.25 ,65.0,00010:0020,DE-EMPHASIZE,65%  WIN,100%  WIN,1.0,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,46.62129820010159,None,,,48.64734900009353,None,2,1.0388282999629155,48.64734900009353,None,48.64734900009353,None,48.64734900009353,None,48.64734900009353,None,48.64734900009353,None,48.64734900009353,50.15550830005668,48.64734900009353,None,48.64734900009353,None,,,,,,,,,1,001,2019_Nov_07_1401,SlotMachTest,3.2.4,60.089148253628764,
$3.75 ,$7.50 ,35.0,00020:0030,DE-EMPHASIZE,35%  LOSE,100%  LOSE,0.0,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,52.657821700093336,None,,,54.69626860006247,None,2,1.0536213999148458,54.69626860006247,None,54.69626860006247,None,54.69626860006247,None,54.69626860006247,None,54.69626860006247,None,54.69626860006247,56.210631699999794,54.69626860006247,None,54.69626860006247,None,,,,,,,,,1,001,2019_Nov_07_1401,SlotMachTest,3.2.4,60.089148253628764,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.7035532000009,None,space,0.9018176000099629,58.7035532000009,None,,,1,001,2019_Nov_07_1401,SlotMachTest,3.2.4,60.089148253628764,
$4.25 ,$7.00 ,50.0,000:0010,EMPHASIZE,50%  LOSE,100%  LOSE,0.0,LOSE,-3.5,ad,,,,,0,0,0,0,0,0,0,9,,,,,,,,,,,,,63.65061010001227,None,,,65.6534012000775,None,2,1.9042151999892667,65.6534012000775,None,65.6534012000775,None,65.6534012000775,None,65.6534012000775,None,65.6534012000775,None,65.6534012000775,67.15269650006667,65.6534012000775,None,65.6534012000775,None,,,,,,,61.65341920009814,None,1,001,2019_Nov_07_1401,SlotMachTest,3.2.4,60.089148253628764,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.63851290009916,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
