sure,gamble,gambleProb,Rows,CueType,gambleWinLoss,sureWinLoss,WinLossCode,plus,PracticeLoop.thisRepN,PracticeLoop.thisTrialN,PracticeLoop.thisN,PracticeLoop.thisIndex,mainLoop.thisRepN,mainLoop.thisTrialN,mainLoop.thisN,mainLoop.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,WinLoss,Evgamble,riskyAdDis,Instructions.started,Instructions.stopped,space.keys,space.rt,space.started,space.stopped,instruct2.started,instruct2.stopped,enter.keys,enter.rt,enter.started,enter.stopped,isi2.started,isi2.stopped,text.started,text.stopped,Line.started,Line.stopped,choice.keys,choice.rt,choice.started,choice.stopped,GambleAmt.started,GambleAmt.stopped,SureAmt.started,SureAmt.stopped,GambleProb.started,GambleProb.stopped,SureProb.started,SureProb.stopped,blank.started,blank.stopped,moneyBank.started,moneyBank.stopped,earningsText.started,earningsText.stopped,text_2.started,text_2.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,cue.started,cue.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,11.473084400058724,None,space,1.4508564999559894,11.473084400058724,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,001,2019_Nov_12_1056,SlotMachTest,3.2.4,60.28279869923833,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.94193540001288,None,return,0.8774384000571445,12.94193540001288,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,001,2019_Nov_12_1056,SlotMachTest,3.2.4,60.28279869923833,
4.5,6.75,50.0,000:0010,EMPHASIZE,50%  WIN,100%  WIN,1.0,+,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,17.857212600065395,None,15.839624400017783,None,19.88077340007294,None,2,1.3462206999538466,19.88077340007294,None,19.88077340007294,None,19.88077340007294,None,19.88077340007294,None,19.88077340007294,None,19.88077340007294,21.394511300022714,19.88077340007294,None,19.88077340007294,None,,,,,,,,,2,001,2019_Nov_12_1056,SlotMachTest,3.2.4,60.28279869923833,
2.0,4.25,65.0,00010:0020,DE-EMPHASIZE,65%  WIN,100%  WIN,1.0,+,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,23.879784199991263,None,,,25.900982100050896,None,2,1.9180958999786526,25.900982100050896,None,25.900982100050896,None,25.900982100050896,None,25.900982100050896,None,25.900982100050896,None,25.900982100050896,27.415921800071374,25.900982100050896,None,25.900982100050896,None,,,,,,,,,2,001,2019_Nov_12_1056,SlotMachTest,3.2.4,60.28279869923833,
3.75,7.5,35.0,00020:0030,DE-EMPHASIZE,35%  LOSE,100%  LOSE,0.0,+,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,29.902861600043252,None,,,31.929723800043575,None,2,3.1377829000120983,31.929723800043575,None,31.929723800043575,None,31.929723800043575,None,31.929723800043575,None,31.929723800043575,None,31.929723800043575,33.437620300101116,31.929723800043575,None,31.929723800043575,None,,,,,,,,,2,001,2019_Nov_12_1056,SlotMachTest,3.2.4,60.28279869923833,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.942043900024146,None,space,1.1572851999662817,35.942043900024146,None,,,2,001,2019_Nov_12_1056,SlotMachTest,3.2.4,60.28279869923833,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.14406920003239,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.15981970005669,None,,,,,,,
