sure,gamble,gambleProb,Rows,CueType,gambleWinLoss,sureWinLoss,WinLossCode,reset.thisRepN,reset.thisTrialN,reset.thisN,reset.thisIndex,PracticeLoop.thisRepN,PracticeLoop.thisTrialN,PracticeLoop.thisN,PracticeLoop.thisIndex,Instructions.started,Instructions.stopped,space.keys,space.rt,space.started,space.stopped,instruct2.started,instruct2.stopped,enter.keys,enter.rt,enter.started,enter.stopped,isi2.started,isi2.stopped,text.started,text.stopped,Line.started,Line.stopped,choice.keys,choice.rt,choice.started,choice.stopped,GambleAmt.started,GambleAmt.stopped,SureAmt.started,SureAmt.stopped,GambleProb.started,GambleProb.stopped,SureProb.started,SureProb.stopped,blank.started,blank.stopped,moneyBank.started,moneyBank.stopped,earningsText.started,earningsText.stopped,text_2.started,text_2.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,10.396253199898638,None,space,1.3192831000778824,10.396253199898638,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2019_Nov_07_1330,SlotMachTest,3.2.4,60.3040288180925,
,,,,,,,,,,,,,,,,,,,,,,11.745626999996603,None,return,0.8980386001057923,11.745626999996603,None,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2019_Nov_07_1330,SlotMachTest,3.2.4,60.3040288180925,
$4.50 ,$6.75 ,50.0,000:0010,EMPHASIZE,50%  WIN,100%  WIN,1.0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,16.68151169992052,None,14.664698699954897,None,18.71207799995318,None,2,1.5151038999902084,18.71207799995318,None,18.71207799995318,None,18.71207799995318,None,18.71207799995318,None,18.71207799995318,None,18.71207799995318,20.219201699947007,18.71207799995318,None,18.71207799995318,None,,,1,001,2019_Nov_07_1330,SlotMachTest,3.2.4,60.3040288180925,
$2.00 ,$4.25 ,65.0,00010:0020,DE-EMPHASIZE,65%  WIN,100%  WIN,1.0,0,0,0,0,0,1,1,1,,,,,,,,,,,,,22.72323799994774,None,,,24.74438279995229,None,2,1.5786457000067458,24.74438279995229,None,24.74438279995229,None,24.74438279995229,None,24.74438279995229,None,24.74438279995229,None,24.74438279995229,26.257205099915154,24.74438279995229,None,24.74438279995229,None,,,1,001,2019_Nov_07_1330,SlotMachTest,3.2.4,60.3040288180925,
$3.75 ,$7.50 ,35.0,00020:0030,DE-EMPHASIZE,35%  LOSE,100%  LOSE,0.0,0,0,0,0,0,2,2,2,,,,,,,,,,,,,28.759489099960774,None,,,30.78900029999204,None,1,1.9340367999393493,30.78900029999204,None,30.78900029999204,None,30.78900029999204,None,30.78900029999204,None,30.78900029999204,None,30.78900029999204,32.29579149989877,30.78900029999204,None,30.78900029999204,None,,,1,001,2019_Nov_07_1330,SlotMachTest,3.2.4,60.3040288180925,
,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2019_Nov_07_1330,SlotMachTest,3.2.4,60.3040288180925,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.79989679995924,None,,,,,,,
