sure,gamble,gambleProb,Rows,CueType,gambleWinLoss,sureWinLoss,WinLossCode,plus,PracticeLoop.thisRepN,PracticeLoop.thisTrialN,PracticeLoop.thisN,PracticeLoop.thisIndex,mainLoop.thisRepN,mainLoop.thisTrialN,mainLoop.thisN,mainLoop.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,WinLoss,Evgamble,riskyAdDis,Instructions.started,Instructions.stopped,space.keys,space.rt,space.started,space.stopped,instruct2.started,instruct2.stopped,enter.keys,enter.rt,enter.started,enter.stopped,isi2.started,isi2.stopped,text.started,text.stopped,Line.started,Line.stopped,choice.keys,choice.rt,choice.started,choice.stopped,GambleAmt.started,GambleAmt.stopped,SureAmt.started,SureAmt.stopped,GambleProb.started,GambleProb.stopped,SureProb.started,SureProb.stopped,blank.started,blank.stopped,moneyBank.started,moneyBank.stopped,earningsText.started,earningsText.stopped,text_2.started,text_2.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,cue.started,cue.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,13.585087300278246,None,space,1.1429301998578012,13.585087300278246,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2019_Dec_16_0902,SlotMachTest,3.2.4,59.888666859590984,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.754586900118738,None,return,32.54974030004814,14.754586900118738,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2019_Dec_16_0902,SlotMachTest,3.2.4,59.888666859590984,
4.5,6.75,50.0,000:0010,EMPHASIZE,50%  WIN,100%  WIN,1.0,+,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,51.35127509990707,None,49.35021940013394,None,53.39638270018622,None,2,3.5237194998189807,53.39638270018622,None,53.39638270018622,None,53.39638270018622,None,53.39638270018622,None,53.39638270018622,None,53.39638270018622,54.90422030026093,53.39638270018622,None,53.39638270018622,None,,,,,,,,,1,001,2019_Dec_16_0902,SlotMachTest,3.2.4,59.888666859590984,
2.0,4.25,65.0,00010:0020,DE-EMPHASIZE,65%  WIN,100%  WIN,1.0,+,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,57.40654759993777,None,,,59.42882109992206,None,1,1.2669299999251962,59.42882109992206,None,59.42882109992206,None,59.42882109992206,None,59.42882109992206,None,59.42882109992206,None,59.42882109992206,60.94286839989945,59.42882109992206,None,59.42882109992206,None,,,,,,,,,1,001,2019_Dec_16_0902,SlotMachTest,3.2.4,59.888666859590984,
3.75,7.5,35.0,00020:0030,DE-EMPHASIZE,35%  LOSE,100%  LOSE,0.0,+,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,63.43103290023282,None,,,65.47311240015551,None,1,1.3507534000091255,65.47311240015551,None,65.47311240015551,None,65.47311240015551,None,65.47311240015551,None,65.47311240015551,None,65.47311240015551,66.98213310027495,65.47311240015551,None,65.47311240015551,None,,,,,,,,,1,001,2019_Dec_16_0902,SlotMachTest,3.2.4,59.888666859590984,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.48836500011384,None,space,0.8553706002421677,69.48836500011384,None,,,1,001,2019_Dec_16_0902,SlotMachTest,3.2.4,59.888666859590984,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.37054660031572,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.38871730025858,None,,,,,,,
