sure,gamble,gambleProb,Rows,CueType,gambleWinLoss,sureWinLoss,WinLossCode,WinLoss,Evgamble,riskyAdDis,PracticeLoop.thisRepN,PracticeLoop.thisTrialN,PracticeLoop.thisN,PracticeLoop.thisIndex,mainLoop.thisRepN,mainLoop.thisTrialN,mainLoop.thisN,mainLoop.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,Instructions.started,Instructions.stopped,space.keys,space.rt,space.started,space.stopped,instruct2.started,instruct2.stopped,enter.keys,enter.rt,enter.started,enter.stopped,isi2.started,isi2.stopped,text.started,text.stopped,Line.started,Line.stopped,choice.keys,choice.rt,choice.started,choice.stopped,GambleAmt.started,GambleAmt.stopped,SureAmt.started,SureAmt.stopped,GambleProb.started,GambleProb.stopped,SureProb.started,SureProb.stopped,blank.started,blank.stopped,moneyBank.started,moneyBank.stopped,earningsText.started,earningsText.stopped,text_2.started,text_2.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,cue.started,cue.stopped,participant,session,date,expName,psychopyVersion,frameRate,
$1.50 ,$3.75 ,50.0,000:0010,EMPHASIZE,50%  WIN,100%  WIN,1.0,WIN,1.875,ad,,,,,0,0,0,0,0,4,4,6,,,,,,,,,,,,,68.78255579993129,None,,,70.80084199993871,None,2,1.2079864999977872,70.80084199993871,None,70.80084199993871,None,70.80084199993871,None,70.80084199993871,None,70.80084199993871,None,70.80084199993871,72.3020344999386,70.80084199993871,None,70.80084199993871,None,,,,,,,,,43,001,2019_Nov_11_1502,SlotMachTest,3.2.4,59.9910253441098,
$3.75 ,$5.50 ,65.0,000:0010,EMPHASIZE,65%  LOSE,100%  LOSE,0.0,LOSE,-3.575,ad,,,,,0,0,0,0,0,5,5,8,,,,,,,,,,,,,74.78747270000167,None,,,76.80840300000273,None,2,1.1683318000286818,76.80840300000273,None,76.80840300000273,None,76.80840300000273,None,76.80840300000273,None,76.80840300000273,None,76.80840300000273,78.30700559995603,76.80840300000273,None,76.80840300000273,None,,,,,,,,,43,001,2019_Nov_11_1502,SlotMachTest,3.2.4,59.9910253441098,
$4.25 ,$7.00 ,50.0,000:0010,EMPHASIZE,50%  LOSE,100%  LOSE,0.0,LOSE,-3.5,ad,,,,,0,0,0,0,0,6,6,9,,,,,,,,,,,,,80.79254559997935,None,,,82.81321920000482,None,2,1.0514277999754995,82.81321920000482,None,82.81321920000482,None,82.81321920000482,None,82.81321920000482,None,82.81321920000482,None,82.81321920000482,84.3286656999262,82.81321920000482,None,82.81321920000482,None,,,,,,,,,43,001,2019_Nov_11_1502,SlotMachTest,3.2.4,59.9910253441098,
$4.25 ,$10.75 ,35.0,000:0010,EMPHASIZE,35%  WIN,100%  WIN,1.0,WIN,3.7625,dis,,,,,0,0,0,0,0,7,7,1,,,,,,,,,,,,,86.78069939999841,None,,,88.80099719995633,None,2,1.1598330000415444,88.80099719995633,None,88.80099719995633,None,88.80099719995633,None,88.80099719995633,None,88.80099719995633,None,88.80099719995633,90.30067709996365,88.80099719995633,None,88.80099719995633,None,,,,,,,,,43,001,2019_Nov_11_1502,SlotMachTest,3.2.4,59.9910253441098,
$1.00 ,$4.25 ,35.0,000:0010,EMPHASIZE,35%  WIN,100%  WIN,1.0,WIN,1.4875,ad,,,,,0,0,0,0,0,8,8,3,,,,,,,,,,,,,92.78561999998055,None,,,94.80766539997421,None,2,1.377738400013186,94.80766539997421,None,94.80766539997421,None,94.80766539997421,None,94.80766539997421,None,94.80766539997421,None,94.80766539997421,96.32193169998936,94.80766539997421,None,94.80766539997421,None,,,,,,,,,43,001,2019_Nov_11_1502,SlotMachTest,3.2.4,59.9910253441098,
$3.50 ,$7.00 ,35.0,000:0010,EMPHASIZE,35%  WIN,100%  WIN,1.0,WIN,2.45,dis,,,,,0,0,0,0,0,9,9,4,,,,,,,,,,,,,98.79090059990995,None,,,100.81094719993416,None,2,0.9898169999942183,100.81094719993416,None,100.81094719993416,None,100.81094719993416,None,100.81094719993416,None,100.81094719993416,None,100.81094719993416,102.31048489990644,100.81094719993416,None,100.81094719993416,None,,,,,,,,,43,001,2019_Nov_11_1502,SlotMachTest,3.2.4,59.9910253441098,
4.5,6.75,50.0,000:0010,EMPHASIZE,50%  WIN,100%  WIN,1.0,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,001,2019_Nov_11_1502,SlotMachTest,3.2.4,59.9910253441098,
$2.50 ,$6.75 ,35.0,00010:0020,DE-EMPHASIZE,35%  WIN,100%  WIN,1.0,WIN,2.3625,dis,,,,,0,1,1,1,0,0,0,0,,,,,,,,,,,,,108.78230409999378,None,,,110.80023099994287,None,2,1.1604931999463588,110.80023099994287,None,110.80023099994287,None,110.80023099994287,None,110.80023099994287,None,110.80023099994287,None,110.80023099994287,112.30248059995938,110.80023099994287,None,110.80023099994287,None,,,,,,,106.78749299992342,None,43,001,2019_Nov_11_1502,SlotMachTest,3.2.4,59.9910253441098,
$3.00 ,$4.75 ,35.0,00010:0020,DE-EMPHASIZE,35%  WIN,100%  WIN,1.0,WIN,1.663,dis,,,,,0,1,1,1,0,1,1,3,,,,,,,,,,,,,114.78737799997907,None,,,116.80546979990322,None,2,0.899401200003922,116.80546979990322,None,116.80546979990322,None,116.80546979990322,None,116.80546979990322,None,116.80546979990322,None,116.80546979990322,118.30705549998675,116.80546979990322,None,116.80546979990322,None,,,,,,,,,43,001,2019_Nov_11_1502,SlotMachTest,3.2.4,59.9910253441098,
$4.25 ,$7.00 ,50.0,00010:0020,DE-EMPHASIZE,50%  LOSE,100%  LOSE,0.0,LOSE,-3.5,ad,,,,,0,1,1,1,0,2,2,8,,,,,,,,,,,,,120.79250709991902,None,,,122.81139169994276,None,None,,122.81139169994276,None,122.81139169994276,None,122.81139169994276,None,122.81139169994276,None,122.81139169994276,None,122.81139169994276,124.31229439994786,122.81139169994276,None,122.81139169994276,None,,,,,,,,,43,001,2019_Nov_11_1502,SlotMachTest,3.2.4,59.9910253441098,
$3.25 ,$7.00 ,50.0,00010:0020,DE-EMPHASIZE,50%  WIN,100%  WIN,1.0,WIN,3.5,ad,,,,,0,1,1,1,0,3,3,4,,,,,,,,,,,,,126.78080489998683,None,,,128.80658709991258,None,2,1.938398899976164,128.80658709991258,None,128.80658709991258,None,128.80658709991258,None,128.80658709991258,None,128.80658709991258,None,128.80658709991258,130.31714399997145,128.80658709991258,None,128.80658709991258,None,,,,,,,,,43,001,2019_Nov_11_1502,SlotMachTest,3.2.4,59.9910253441098,
$1.50 ,$3.85 ,50.0,00010:0020,DE-EMPHASIZE,50%  LOSE,100%  LOSE,0.0,LOSE,-1.925,dis,,,,,0,1,1,1,0,4,4,5,,,,,,,,,,,,,132.78567699994892,None,,,134.8078881999245,None,None,,134.8078881999245,None,134.8078881999245,None,134.8078881999245,None,134.8078881999245,None,134.8078881999245,None,134.8078881999245,136.32172399992123,134.8078881999245,None,134.8078881999245,None,,,,,,,,,43,001,2019_Nov_11_1502,SlotMachTest,3.2.4,59.9910253441098,
$3.75 ,$5.50 ,65.0,00010:0020,DE-EMPHASIZE,65%  WIN,100%  WIN,1.0,WIN,3.575,dis,,,,,0,1,1,1,0,5,5,1,,,,,,,,,,,,,138.79059889994096,None,,,140.8059779999312,None,None,,140.8059779999312,None,140.8059779999312,None,140.8059779999312,None,140.8059779999312,None,140.8059779999312,None,140.8059779999312,142.31019009999,140.8059779999312,None,140.8059779999312,None,,,,,,,,,43,001,2019_Nov_11_1502,SlotMachTest,3.2.4,59.9910253441098,
$3.75 ,$5.50 ,65.0,00010:0020,DE-EMPHASIZE,65%  LOSE,100%  LOSE,0.0,LOSE,-3.575,ad,,,,,0,1,1,1,0,6,6,7,,,,,,,,,,,,,144.79550619993825,None,,,146.79730949993245,None,2,0.571312400046736,146.79730949993245,None,146.79730949993245,None,146.79730949993245,None,146.79730949993245,None,146.79730949993245,None,146.79730949993245,148.29838860000018,146.79730949993245,None,146.79730949993245,None,,,,,,,,,43,001,2019_Nov_11_1502,SlotMachTest,3.2.4,59.9910253441098,
$2.95 ,$6.75 ,35.0,00010:0020,DE-EMPHASIZE,35%  WIN,100%  WIN,1.0,WIN,2.3625,dis,,,,,0,1,1,1,0,7,7,9,,,,,,,,,,,,,150.78384169994388,None,,,152.80510719993617,None,None,,152.80510719993617,None,152.80510719993617,None,152.80510719993617,None,152.80510719993617,None,152.80510719993617,None,152.80510719993617,154.3203763999045,152.80510719993617,None,152.80510719993617,None,,,,,,,,,43,001,2019_Nov_11_1502,SlotMachTest,3.2.4,59.9910253441098,
$3.25 ,$7.00 ,50.0,00010:0020,DE-EMPHASIZE,50%  WIN,100%  WIN,1.0,WIN,3.5,ad,,,,,0,1,1,1,0,8,8,2,,,,,,,,,,,,,156.78889520000666,None,,,158.80485419998877,None,1,2.1957587999058887,158.80485419998877,None,158.80485419998877,None,158.80485419998877,None,158.80485419998877,None,158.80485419998877,None,158.80485419998877,160.3085331999464,158.80485419998877,None,158.80485419998877,None,,,,,,,,,43,001,2019_Nov_11_1502,SlotMachTest,3.2.4,59.9910253441098,
$2.95 ,$6.75 ,35.0,00010:0020,DE-EMPHASIZE,35%  LOSE,100%  LOSE,0.0,LOSE,-2.3625,ad,,,,,0,1,1,1,0,9,9,6,,,,,,,,,,,,,162.79427079996094,None,,,164.81559529993683,None,None,,164.81559529993683,None,164.81559529993683,None,164.81559529993683,None,164.81559529993683,None,164.81559529993683,None,164.81559529993683,166.33027539995965,164.81559529993683,None,164.81559529993683,None,,,,,,,,,43,001,2019_Nov_11_1502,SlotMachTest,3.2.4,59.9910253441098,
2.0,4.25,65.0,00010:0020,DE-EMPHASIZE,65%  WIN,100%  WIN,1.0,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,001,2019_Nov_11_1502,SlotMachTest,3.2.4,59.9910253441098,
$5.50 ,$8.75 ,65.0,00020:0030,DE-EMPHASIZE,65%  WIN,100%  WIN,1.0,WIN,5.6875,ad,,,,,0,2,2,2,0,0,0,0,,,,,,,,,,,,,172.7854671999812,None,,,174.801215399988,None,2,0.5837959999917075,174.801215399988,None,174.801215399988,None,174.801215399988,None,174.801215399988,None,174.801215399988,None,174.801215399988,176.30497219995596,174.801215399988,None,174.801215399988,None,,,,,,,170.7839378999779,None,43,001,2019_Nov_11_1502,SlotMachTest,3.2.4,59.9910253441098,
$1.50 ,$3.85 ,50.0,00020:0030,DE-EMPHASIZE,50%  WIN,100%  WIN,1.0,WIN,1.925,ad,,,,,0,2,2,2,0,1,1,9,,,,,,,,,,,,,178.79062789992895,None,,,180.80859949998558,None,None,,180.80859949998558,None,180.80859949998558,None,180.80859949998558,None,180.80859949998558,None,180.80859949998558,None,180.80859949998558,182.31042489991523,180.80859949998558,None,180.80859949998558,None,,,,,,,,,43,001,2019_Nov_11_1502,SlotMachTest,3.2.4,59.9910253441098,
$3.15 ,$6.75 ,50.0,00020:0030,DE-EMPHASIZE,35%  WIN,100%  WIN,1.0,WIN,3.375,ad,,,,,0,2,2,2,0,2,2,2,,,,,,,,,,,,,184.7953888999764,None,,,186.7932036999846,None,2,0.3994914999930188,186.7932036999846,None,186.7932036999846,None,186.7932036999846,None,186.7932036999846,None,186.7932036999846,None,186.7932036999846,188.29864669998642,186.7932036999846,None,186.7932036999846,None,,,,,,,,,43,001,2019_Nov_11_1502,SlotMachTest,3.2.4,59.9910253441098,
$4.75 ,$7.50 ,65.0,00020:0030,DE-EMPHASIZE,65%  LOSE,100%  LOSE,0.0,LOSE,-4.875,dis,,,,,0,2,2,2,0,3,3,6,,,,,,,,,,,,,190.78373069991358,None,,,192.80374739994295,None,2,0.8208133999723941,192.80374739994295,None,192.80374739994295,None,192.80374739994295,None,192.80374739994295,None,192.80374739994295,None,192.80374739994295,194.3032240999164,192.80374739994295,None,192.80374739994295,None,,,,,,,,,43,001,2019_Nov_11_1502,SlotMachTest,3.2.4,59.9910253441098,
$2.75 ,$5.00 ,35.0,00020:0030,DE-EMPHASIZE,35%  WIN,100%  WIN,1.0,WIN,1.75,dis,,,,,0,2,2,2,0,4,4,1,,,,,,,,,,,,,196.78924519999418,None,,,198.80900179990567,None,2,1.312620299984701,198.80900179990567,None,198.80900179990567,None,198.80900179990567,None,198.80900179990567,None,198.80900179990567,None,198.80900179990567,200.3082957000006,198.80900179990567,None,198.80900179990567,None,,,,,,,,,43,001,2019_Nov_11_1502,SlotMachTest,3.2.4,59.9910253441098,
$1.25 ,$4.50 ,35.0,00020:0030,DE-EMPHASIZE,35%  LOSE,100%  LOSE,0.0,LOSE,-1.575,dis,,,,,0,2,2,2,0,5,5,4,,,,,,,,,,,,,202.79369079996832,None,,,204.81556369992904,None,None,,204.81556369992904,None,204.81556369992904,None,204.81556369992904,None,204.81556369992904,None,204.81556369992904,None,204.81556369992904,206.33001639996655,204.81556369992904,None,204.81556369992904,None,,,,,,,,,43,001,2019_Nov_11_1502,SlotMachTest,3.2.4,59.9910253441098,
$6.00 ,$9.75 ,35.0,00020:0030,DE-EMPHASIZE,35%  LOSE,100%  LOSE,0.0,LOSE,-3.4130000000000003,ad,,,,,0,2,2,2,0,6,6,8,,,,,,,,,,,,,208.78182989999186,None,,,210.79940499993972,None,2,2.185226000030525,210.79940499993972,None,210.79940499993972,None,210.79940499993972,None,210.79940499993972,None,210.79940499993972,None,210.79940499993972,212.30185449996497,210.79940499993972,None,210.79940499993972,None,,,,,,,,,43,001,2019_Nov_11_1502,SlotMachTest,3.2.4,59.9910253441098,
$2.25 ,$6.50 ,35.0,00020:0030,DE-EMPHASIZE,35%  WIN,100%  WIN,1.0,WIN,2.275,ad,,,,,0,2,2,2,0,7,7,3,,,,,,,,,,,,,214.78706060000695,None,,,216.80484909994993,None,2,1.6037328999955207,216.80484909994993,None,216.80484909994993,None,216.80484909994993,None,216.80484909994993,None,216.80484909994993,None,216.80484909994993,218.3067021999741,216.80484909994993,None,216.80484909994993,None,,,,,,,,,43,001,2019_Nov_11_1502,SlotMachTest,3.2.4,59.9910253441098,
$2.75 ,$5.00 ,65.0,00020:0030,DE-EMPHASIZE,65%  LOSE,100%  LOSE,0.0,LOSE,-3.25,dis,,,,,0,2,2,2,0,8,8,5,,,,,,,,,,,,,220.7919821999967,None,,,222.8130316999741,None,2,2.3316058999625966,222.8130316999741,None,222.8130316999741,None,222.8130316999741,None,222.8130316999741,None,222.8130316999741,None,222.8130316999741,224.32818099996075,222.8130316999741,None,222.8130316999741,None,,,,,,,,,43,001,2019_Nov_11_1502,SlotMachTest,3.2.4,59.9910253441098,
$1.75 ,$4.00 ,50.0,00020:0030,DE-EMPHASIZE,35%  LOSE,100%  LOSE,0.0,LOSE,-2.0,dis,,,,,0,2,2,2,0,9,9,7,,,,,,,,,,,,,226.78002449998166,None,,,228.80030629993416,None,1,1.960506399977021,228.80030629993416,None,228.80030629993416,None,228.80030629993416,None,228.80030629993416,None,228.80030629993416,None,228.80030629993416,230.2999814999057,228.80030629993416,None,228.80030629993416,None,,,,,,,,,43,001,2019_Nov_11_1502,SlotMachTest,3.2.4,59.9910253441098,
3.75,7.5,35.0,00020:0030,DE-EMPHASIZE,35%  LOSE,100%  LOSE,0.0,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,001,2019_Nov_11_1502,SlotMachTest,3.2.4,59.9910253441098,
$3.75 ,$6.00 ,65.0,0030:0040,EMPHASIZE,65%  LOSE,100%  LOSE,0.0,LOSE,-3.9,dis,,,,,0,3,3,3,0,0,0,4,,,,,,,,,,,,,236.78856279992033,None,,,238.841908399947,None,2,0.46335780003573745,238.841908399947,None,238.841908399947,None,238.841908399947,None,238.841908399947,None,238.841908399947,None,238.841908399947,240.34172589995433,238.841908399947,None,238.841908399947,None,,,,,,,234.78688859997783,None,43,001,2019_Nov_11_1502,SlotMachTest,3.2.4,59.9910253441098,
$4.25 ,$9.00 ,50.0,0030:0040,EMPHASIZE,50%  WIN,100%  WIN,1.0,WIN,3.5,ad,,,,,0,3,3,3,0,1,1,9,,,,,,,,,,,,,242.79344279994257,None,,,244.81190400000196,None,2,1.3566464999457821,244.81190400000196,None,244.81190400000196,None,244.81190400000196,None,244.81190400000196,None,244.81190400000196,None,244.81190400000196,246.31311409990303,244.81190400000196,None,244.81190400000196,None,,,,,,,,,43,001,2019_Nov_11_1502,SlotMachTest,3.2.4,59.9910253441098,
$3.75 ,$5.25 ,65.0,0030:0040,EMPHASIZE,65%  WIN,100%  WIN,1.0,WIN,3.1430000000000002,dis,,,,,0,3,3,3,0,2,2,8,,,,,,,,,,,,,248.78178329998627,None,,,250.7999713999452,None,2,1.0165052999509498,250.7999713999452,None,250.7999713999452,None,250.7999713999452,None,250.7999713999452,None,250.7999713999452,None,250.7999713999452,252.3014564999612,250.7999713999452,None,250.7999713999452,None,,,,,,,,,43,001,2019_Nov_11_1502,SlotMachTest,3.2.4,59.9910253441098,
$1.25 ,$4.75 ,35.0,0030:0040,EMPHASIZE,35%  WIN,100%  WIN,1.0,WIN,1.663,ad,,,,,0,3,3,3,0,3,3,3,,,,,,,,,,,,,254.7866628000047,None,,,256.8058452999685,None,2,1.666919399984181,256.8058452999685,None,256.8058452999685,None,256.8058452999685,None,256.8058452999685,None,256.8058452999685,None,256.8058452999685,258.3063853000058,256.8058452999685,None,256.8058452999685,None,,,,,,,,,43,001,2019_Nov_11_1502,SlotMachTest,3.2.4,59.9910253441098,
$3.75 ,$5.25 ,65.0,0030:0040,EMPHASIZE,65%  WIN,100%  WIN,1.0,WIN,3.1430000000000002,dis,,,,,0,3,3,3,0,4,4,1,,,,,,,,,,,,,260.79227799992077,None,,,262.8108107999433,None,None,,262.8108107999433,None,262.8108107999433,None,262.8108107999433,None,262.8108107999433,None,262.8108107999433,None,262.8108107999433,264.3114622000139,262.8108107999433,None,262.8108107999433,None,,,,,,,,,43,001,2019_Nov_11_1502,SlotMachTest,3.2.4,59.9910253441098,
$2.50 ,$7.25 ,35.0,0030:0040,EMPHASIZE,35%  WIN,100%  WIN,1.0,WIN,2.275,ad,,,,,0,3,3,3,0,5,5,0,,,,,,,,,,,,,266.7800983999623,None,,,268.7978917999426,None,2,0.41068660002201796,268.7978917999426,None,268.7978917999426,None,268.7978917999426,None,268.7978917999426,None,268.7978917999426,None,268.7978917999426,270.29988949990366,268.7978917999426,None,268.7978917999426,None,,,,,,,,,43,001,2019_Nov_11_1502,SlotMachTest,3.2.4,59.9910253441098,
$4.25 ,$7.00 ,50.0,0030:0040,EMPHASIZE,50%  WIN,100%  WIN,1.0,WIN,3.5,dis,,,,,0,3,3,3,0,6,6,2,,,,,,,,,,,,,272.78497029992286,None,,,274.8032140999567,None,2,0.42154170002322644,274.8032140999567,None,274.8032140999567,None,274.8032140999567,None,274.8032140999567,None,274.8032140999567,None,274.8032140999567,276.3048978999723,274.8032140999567,None,274.8032140999567,None,,,,,,,,,43,001,2019_Nov_11_1502,SlotMachTest,3.2.4,59.9910253441098,
$2.95 ,$6.75 ,35.0,0030:0040,EMPHASIZE,35%  WIN,100%  WIN,1.0,WIN,2.363,dis,,,,,0,3,3,3,0,7,7,7,,,,,,,,,,,,,278.7900054999627,None,,,280.8095502000069,None,None,,280.8095502000069,None,280.8095502000069,None,280.8095502000069,None,280.8095502000069,None,280.8095502000069,None,280.8095502000069,282.30975859996397,280.8095502000069,None,280.8095502000069,None,,,,,,,,,43,001,2019_Nov_11_1502,SlotMachTest,3.2.4,59.9910253441098,
$1.50 ,$3.85 ,50.0,0030:0040,EMPHASIZE,50%  WIN,100%  WIN,1.0,WIN,1.925,ad,,,,,0,3,3,3,0,8,8,6,,,,,,,,,,,,,284.7950278999051,None,,,286.81078109994996,None,None,,286.81078109994996,None,286.81078109994996,None,286.81078109994996,None,286.81078109994996,None,286.81078109994996,None,286.81078109994996,288.3146478999406,286.81078109994996,None,286.81078109994996,None,,,,,,,,,43,001,2019_Nov_11_1502,SlotMachTest,3.2.4,59.9910253441098,
$6.15 ,$9.75 ,35.0,0030:0040,EMPHASIZE,35%  LOSE,100%  LOSE,0.0,LOSE,-3.4130000000000003,ad,,,,,0,3,3,3,0,9,9,5,,,,,,,,,,,,,290.7832388000097,None,,,292.8014375999337,None,None,,292.8014375999337,None,292.8014375999337,None,292.8014375999337,None,292.8014375999337,None,292.8014375999337,None,292.8014375999337,294.30302739993203,292.8014375999337,None,292.8014375999337,None,,,,,,,,,43,001,2019_Nov_11_1502,SlotMachTest,3.2.4,59.9910253441098,
None,None,None,0030:0040,EMPHASIZE,None,None,None,,,,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,001,2019_Nov_11_1502,SlotMachTest,3.2.4,59.9910253441098,
$3.15 ,$4.75 ,35.0,0040:0050,DE-EMPHASIZE,35%  WIN,100%  WIN,1.0,WIN,1.663,dis,,,,,0,4,4,4,0,0,0,0,,,,,,,,,,,,,300.7916622000048,None,,,302.80885179992765,None,2,0.9598471999634057,302.80885179992765,None,302.80885179992765,None,302.80885179992765,None,302.80885179992765,None,302.80885179992765,None,302.80885179992765,304.31122359994333,302.80885179992765,None,302.80885179992765,None,,,,,,,298.7907597000012,None,43,001,2019_Nov_11_1502,SlotMachTest,3.2.4,59.9910253441098,
$2.75 ,$6.75 ,35.0,0040:0050,DE-EMPHASIZE,35%  LOSE,100%  LOSE,0.0,LOSE,-2.363,ad,,,,,0,4,4,4,0,1,1,4,,,,,,,,,,,,,306.78004699992016,None,,,308.80053609993774,None,2,0.9842251000227407,308.80053609993774,None,308.80053609993774,None,308.80053609993774,None,308.80053609993774,None,308.80053609993774,None,308.80053609993774,310.3161210999824,308.80053609993774,None,308.80053609993774,None,,,,,,,,,43,001,2019_Nov_11_1502,SlotMachTest,3.2.4,59.9910253441098,
