CueType,rows,CueType2,Picture,practiceLoop.thisRepN,practiceLoop.thisTrialN,practiceLoop.thisN,practiceLoop.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,mainTrials.thisRepN,mainTrials.thisTrialN,mainTrials.thisN,mainTrials.thisIndex,Instructions.started,Instructions.stopped,space.keys,space.rt,space.started,space.stopped,cue.started,cue.stopped,ISI.started,ISI.stopped,Image.started,Image.stopped,ratingQ.started,ratingQ.stopped,rating.response,rating.rt,rating.started,rating.stopped,text_3.started,text_3.stopped,text_2.started,text_2.stopped,text.started,text.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,participant,session,date,expName,psychopyVersion,frameRate,
REACT,0024:0034,REGULATE,FoodPics\F4H\fries.jpg,,,,,,,,,0,2,2,2,0,2,2,2,,,,,,,,,,,439.7984337999951,None,447.74600739986636,452.7170571000315,None,None,0.015746060060337186,None,447.74600739986636,None,452.7501069998834,None,,,,,,,1,001,2019_Dec_13_1012,FoodRegPavlovia,3.2.4,59.948659939604404,
REACT,0024:0034,REGULATE,FoodPics\F4H\fruittart.jpg,,,,,,,,,0,2,2,2,0,3,3,3,,,,,,,,,,,454.7960307998583,None,462.7416425999254,467.71283299988136,None,None,0.015632160007953644,None,462.7416425999254,None,467.74606279982254,None,,,,,,,1,001,2019_Dec_13_1012,FoodRegPavlovia,3.2.4,59.948659939604404,
REACT,0024:0034,REGULATE,FoodPics\F4H\grapefruit.jpg,,,,,,,,,0,2,2,2,0,4,4,4,,,,,,,,,,,469.80813919985667,None,477.7382910999004,482.70816769986413,None,None,0.015735059743747115,None,477.7382910999004,None,482.7416308999527,None,,,,,,,1,001,2019_Dec_13_1012,FoodRegPavlovia,3.2.4,59.948659939604404,
REACT,0024:0034,REGULATE,FoodPics\F4H\gummybears.jpg,,,,,,,,,0,2,2,2,0,5,5,5,,,,,,,,,,,484.80319250002503,None,492.7498410998378,497.7206238999497,None,None,0.015746260294690728,None,492.7498410998378,None,497.7379707999062,None,,,,,,,1,001,2019_Dec_13_1012,FoodRegPavlovia,3.2.4,59.948659939604404,
REACT,0024:0034,REGULATE,FoodPics\F4H\hamburgers.jpg,,,,,,,,,0,2,2,2,0,6,6,6,,,,,,,,,,,499.7971444998402,None,507.746197699802,512.7170714999083,None,None,0.01571545982733369,None,507.746197699802,None,512.7502041999251,None,,,,,,,1,001,2019_Dec_13_1012,FoodRegPavlovia,3.2.4,59.948659939604404,
REACT,0024:0034,REGULATE,FoodPics\F4H\icecream.jpg,,,,,,,,,0,2,2,2,0,7,7,7,,,,,,,,,,,514.810635099886,None,522.7419881999958,527.7126911999658,None,None,0.015423860168084502,None,522.7419881999958,None,527.7457530000247,None,,,,,,,1,001,2019_Dec_13_1012,FoodRegPavlovia,3.2.4,59.948659939604404,
REACT,0024:0034,REGULATE,FoodPics\F4H\kitkat.jpg,,,,,,,,,0,2,2,2,0,8,8,8,,,,,,,,,,,529.813552599866,None,537.7373850999866,542.7083117999136,None,None,0.01574686006642878,None,537.7373850999866,None,542.7413086998276,None,,,,,,,1,001,2019_Dec_13_1012,FoodRegPavlovia,3.2.4,59.948659939604404,
REACT,0024:0034,REGULATE,FoodPics\F4H\marshmallows.jpg,,,,,,,,,0,2,2,2,0,9,9,9,,,,,,,,,,,544.8040543999523,None,552.749809099827,557.7206005000044,None,None,0.015757060144096613,None,552.749809099827,None,557.7373440999072,None,,,,,,,1,001,2019_Dec_13_1012,FoodRegPavlovia,3.2.4,59.948659939604404,
REACT,0024:0034,REGULATE,,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2019_Dec_13_1012,FoodRegPavlovia,3.2.4,59.948659939604404,
REGULATE,0034:0044,REACT,FoodPics\F4H\muffins.jpg,,,,,,,,,0,3,3,3,0,0,0,0,,,,,,,559.7389652000275,564.7430610998999,564.7264711000025,None,566.7947437998373,None,574.7515412999783,579.7220666999929,None,None,0.01565226004458964,None,574.7515412999783,None,579.738690600032,None,,,,,,,1,001,2019_Dec_13_1012,FoodRegPavlovia,3.2.4,59.948659939604404,
REGULATE,0034:0044,REACT,FoodPics\F4H\oreos.jpg,,,,,,,,,0,3,3,3,0,1,1,1,,,,,,,,,,,581.8060816999059,None,589.7470756999683,594.7179927998222,None,None,0.015756960259750485,None,589.7470756999683,None,594.7514076998923,None,,,,,,,1,001,2019_Dec_13_1012,FoodRegPavlovia,3.2.4,59.948659939604404,
REGULATE,0034:0044,REACT,FoodPics\F4H\pizza.jpg,,,,,,,,,0,3,3,3,0,2,2,2,,,,,,,,,,,596.8205140000209,None,604.742848200025,609.7135773999617,None,None,0.015746260294690728,None,604.742848200025,None,609.7473086998798,None,,,,,,,1,001,2019_Dec_13_1012,FoodRegPavlovia,3.2.4,59.948659939604404,
REGULATE,0034:0044,REACT,FoodPics\F4H\pretzel.jpg,,,,,,,,,0,3,3,3,0,3,3,3,,,,,,,,,,,611.8120204999577,None,619.7386684999801,624.7093495998997,None,None,0.015629960224032402,None,619.7386684999801,None,624.7426483999006,None,,,,,,,1,001,2019_Dec_13_1012,FoodRegPavlovia,3.2.4,59.948659939604404,
REGULATE,0034:0044,REACT,FoodPics\F4H\eclair.jpg,,,,,,,,,0,3,3,3,0,4,4,4,,,,,,,,,,,627.2564359998796,None,634.7512546998914,639.7220453999471,None,None,0.015608260175213218,None,634.7512546998914,None,639.7384702998679,None,,,,,,,1,001,2019_Dec_13_1012,FoodRegPavlovia,3.2.4,59.948659939604404,
REGULATE,0034:0044,REACT,FoodPics\F4H\mm.jpg,,,,,,,,,0,3,3,3,0,5,5,5,,,,,,,,,,,642.0633940999396,None,649.747146199923,654.7175987998489,None,None,0.01568895997479558,None,649.747146199923,None,654.7511675998103,None,,,,,,,1,001,2019_Dec_13_1012,FoodRegPavlovia,3.2.4,59.948659939604404,
REGULATE,0034:0044,REACT,FoodPics\F4H\pretzels.jpg,,,,,,,,,0,3,3,3,0,6,6,6,,,,,,,,,,,656.8008909998462,None,664.7426441998687,669.7133033999708,None,None,0.01556926011107862,None,664.7426441998687,None,669.746736299945,None,,,,,,,1,001,2019_Dec_13_1012,FoodRegPavlovia,3.2.4,59.948659939604404,
REGULATE,0034:0044,REACT,FoodPics\F4H\ritz.jpg,,,,,,,,,0,3,3,3,0,7,7,7,,,,,,,,,,,671.8201528999489,None,679.7386807999574,684.7121480999049,None,None,0.015371059998869896,None,679.7386807999574,None,684.7456963998266,None,,,,,,,1,001,2019_Dec_13_1012,FoodRegPavlovia,3.2.4,59.948659939604404,
REGULATE,0034:0044,REACT,FoodPics\F4H\strawberries.jpg,,,,,,,,,0,3,3,3,0,8,8,8,,,,,,,,,,,686.9540864999872,None,694.7516322999727,699.7217550999485,None,None,0.01547525986097753,None,694.7516322999727,None,699.738044400001,None,,,,,,,1,001,2019_Dec_13_1012,FoodRegPavlovia,3.2.4,59.948659939604404,
REGULATE,0034:0044,REACT,FoodPics\F4H\chocbar.jpg,,,,,,,,,0,3,3,3,0,9,9,9,,,,,,,,,,,702.5172003998887,None,709.7463510998059,714.717363299802,None,None,0.01574675994925201,None,709.7463510998059,None,714.7505278999452,None,,,,,,,1,001,2019_Dec_13_1012,FoodRegPavlovia,3.2.4,59.948659939604404,
REGULATE,0034:0044,REACT,,,,,,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2019_Dec_13_1012,FoodRegPavlovia,3.2.4,59.948659939604404,
REGULATE,0044:0054,REACT,FoodPics\F4H\strawberries2.jpg,,,,,,,,,0,4,4,4,0,0,0,0,,,,,,,716.7353711000178,721.739814599976,721.7063266998157,None,723.7845575998072,None,731.7479753999505,736.7187625998631,None,None,0.01561686024069786,None,731.7479753999505,None,736.7356057998259,None,,,,,,,1,001,2019_Dec_13_1012,FoodRegPavlovia,3.2.4,59.948659939604404,
REGULATE,0044:0054,REACT,FoodPics\F4H\sushi.jpg,,,,,,,,,0,4,4,4,0,1,1,1,,,,,,,,,,,738.8087219998706,None,746.7436056998558,751.7142631998286,None,None,0.015747860074043274,None,746.7436056998558,None,751.7478277999908,None,,,,,,,1,001,2019_Dec_13_1012,FoodRegPavlovia,3.2.4,59.948659939604404,
REGULATE,0044:0054,REACT,FoodPics\F4H\watermelon.jpg,,,,,,,,,0,4,4,4,0,2,2,2,,,,,,,,,,,753.806850399822,None,761.7394423999358,766.7104228998069,None,None,0.015737059991806746,None,761.7394423999358,None,766.7435405999422,None,,,,,,,1,001,2019_Dec_13_1012,FoodRegPavlovia,3.2.4,59.948659939604404,
REGULATE,0044:0054,REACT,FoodPics\F4H\pineapple.jpg,,,,,,,,,0,4,4,4,0,3,3,3,,,,,,,,,,,768.8054245999083,None,776.75192589988,781.7227071998641,None,None,0.015704559860751033,None,776.75192589988,None,781.7393802998122,None,,,,,,,1,001,2019_Dec_13_1012,FoodRegPavlovia,3.2.4,59.948659939604404,
REGULATE,0044:0054,REACT,FoodPics\F4H\pretzelsticks.jpg,,,,,,,,,0,4,4,4,0,4,4,4,,,,,,,,,,,783.8038196999114,None,791.7477539000101,796.7186364999507,None,None,0.015713660046458244,None,791.7477539000101,None,796.7352148999926,None,,,,,,,1,001,2019_Dec_13_1012,FoodRegPavlovia,3.2.4,59.948659939604404,
REGULATE,0044:0054,REACT,FoodPics\F4H\steak.jpg,,,,,,,,,0,4,4,4,0,5,5,5,,,,,,,,,,,798.7961458999198,None,806.7433044998907,811.7144332998432,None,None,0.01574596017599106,None,806.7433044998907,None,811.7477225998882,None,,,,,,,1,001,2019_Dec_13_1012,FoodRegPavlovia,3.2.4,59.948659939604404,
REGULATE,0044:0054,REACT,FoodPics\F4H\candy.jpg,,,,,,,,,0,4,4,4,0,6,6,6,,,,,,,,,,,813.8078405000269,None,821.7392221998889,826.710046999855,None,None,0.01569506013765931,None,821.7392221998889,None,826.7433107998222,None,,,,,,,1,001,2019_Dec_13_1012,FoodRegPavlovia,3.2.4,59.948659939604404,
REGULATE,0044:0054,REACT,FoodPics\F4H\bread.jpg,,,,,,,,,0,4,4,4,0,7,7,7,,,,,,,,,,,828.805032499833,None,836.7352742999792,841.7057791999541,None,None,0.015596760204061866,None,836.7352742999792,None,841.7391135999933,None,,,,,,,1,001,2019_Dec_13_1012,FoodRegPavlovia,3.2.4,59.948659939604404,
REGULATE,0044:0054,REACT,FoodPics\F4H\wafers.jpg,,,,,,,,,0,4,4,4,0,8,8,8,,,,,,,,,,,844.0650382998865,None,851.7475341998506,856.7183614999522,None,None,0.01565516018308699,None,851.7475341998506,None,856.7515644999221,None,,,,,,,1,001,2019_Dec_13_1012,FoodRegPavlovia,3.2.4,59.948659939604404,
REGULATE,0044:0054,REACT,FoodPics\F4H\cookies2.jpg,,,,,,,,,0,4,4,4,0,9,9,9,,,,,,,,,,,858.8052981998771,None,866.7434028999414,871.7142739000265,None,None,0.015619460260495543,None,866.7434028999414,None,871.7473978998605,None,,,,,,,1,001,2019_Dec_13_1012,FoodRegPavlovia,3.2.4,59.948659939604404,
REGULATE,0044:0054,REACT,,,,,,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2019_Dec_13_1012,FoodRegPavlovia,3.2.4,59.948659939604404,
REACT,0054:0064,REGULATE,FoodPics\F4H\sunchips.jpg,,,,,,,,,0,5,5,5,0,0,0,0,,,,,,,873.7490496998653,878.7532342998311,878.7366869000252,None,880.8026970999781,None,888.7447956998367,893.715698099928,None,None,0.01565836020745337,None,888.7447956998367,None,893.7490912999492,None,,,,,,,1,001,2019_Dec_13_1012,FoodRegPavlovia,3.2.4,59.948659939604404,
REACT,0054:0064,REGULATE,FoodPics\F4H\sushi2.jpg,,,,,,,,,0,5,5,5,0,1,1,1,,,,,,,,,,,895.809762199875,None,903.7406425999943,908.7121492000297,None,None,0.015759960282593966,None,903.7406425999943,None,908.7448286998551,None,,,,,,,1,001,2019_Dec_13_1012,FoodRegPavlovia,3.2.4,59.948659939604404,
REACT,0054:0064,REGULATE,FoodPics\F4H\croissants.jpg,,,,,,,,,0,5,5,5,0,2,2,2,,,,,,,,,,,910.8056123999413,None,918.7365656998008,923.7072936999612,None,None,0.015573659911751747,None,918.7365656998008,None,923.7404715998564,None,,,,,,,1,001,2019_Dec_13_1012,FoodRegPavlovia,3.2.4,59.948659939604404,
REACT,0054:0064,REGULATE,FoodPics\F4H\grapes.jpg,,,,,,,,,0,5,5,5,0,3,3,3,,,,,,,,,,,926.0823311000131,None,933.7488537000027,938.7205719000194,None,None,0.015764759853482246,None,933.7488537000027,None,938.737584099872,None,,,,,,,1,001,2019_Dec_13_1012,FoodRegPavlovia,3.2.4,59.948659939604404,
REACT,0054:0064,REGULATE,FoodPics\F4H\meatballs.jpg,,,,,,,,,0,5,5,5,0,4,4,4,,,,,,,,,,,940.874204599997,None,948.7447573998943,953.7151432000101,None,None,0.015755160013213754,None,948.7447573998943,None,953.7489108999725,None,,,,,,,1,001,2019_Dec_13_1012,FoodRegPavlovia,3.2.4,59.948659939604404,
REACT,0054:0064,REGULATE,FoodPics\F4H\cornbread.jpg,,,,,,,,,0,5,5,5,0,5,5,5,,,,,,,,,,,955.810827499954,None,963.7402730998583,968.7112863999791,None,None,0.015712160151451826,None,963.7402730998583,None,968.74444889999,None,,,,,,,1,001,2019_Dec_13_1012,FoodRegPavlovia,3.2.4,59.948659939604404,
REACT,0054:0064,REGULATE,FoodPics\F4H\icecream2.jpg,,,,,,,,,0,5,5,5,0,6,6,6,,,,,,,,,,,970.8022590999026,None,978.7360757999122,983.7069790000096,None,None,0.01575535978190601,None,978.7360757999122,None,983.7403714999091,None,,,,,,,1,001,2019_Dec_13_1012,FoodRegPavlovia,3.2.4,59.948659939604404,
REACT,0054:0064,REGULATE,FoodPics\F4H\muffins2.jpg,,,,,,,,,0,5,5,5,0,7,7,7,,,,,,,,,,,985.8003353998065,None,993.7487107999623,998.7195303000044,None,None,0.015704960096627474,None,993.7487107999623,None,998.7361671000253,None,,,,,,,1,001,2019_Dec_13_1012,FoodRegPavlovia,3.2.4,59.948659939604404,
REACT,0054:0064,REGULATE,FoodPics\F4H\turnovers.jpg,,,,,,,,,0,5,5,5,0,8,8,8,,,,,,,,,,,1001.2010437999852,None,1008.7444095998071,1013.7154331000056,None,None,0.0157672599889338,None,1008.7444095998071,None,1013.7484520999715,None,,,,,,,1,001,2019_Dec_13_1012,FoodRegPavlovia,3.2.4,59.948659939604404,
REACT,0054:0064,REGULATE,,,,,,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2019_Dec_13_1012,FoodRegPavlovia,3.2.4,59.948659939604404,
