CueType,rows,CueType2,Picture,practiceLoop.thisRepN,practiceLoop.thisTrialN,practiceLoop.thisN,practiceLoop.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,mainTrials.thisRepN,mainTrials.thisTrialN,mainTrials.thisN,mainTrials.thisIndex,Instructions.started,Instructions.stopped,space.keys,space.rt,space.started,space.stopped,cue.started,cue.stopped,ISI.started,ISI.stopped,Image.started,Image.stopped,ratingQ.started,ratingQ.stopped,rating.response,rating.rt,rating.started,rating.stopped,text_3.started,text_3.stopped,text_2.started,text_2.stopped,text.started,text.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,participant,session,date,expName,psychopyVersion,frameRate,
REGULATE,0045:0054,REACT,FoodPics\F4H\pineapple.jpg,,,,,,,,,0,0,0,4,0,4,4,2,,,,,,,,,,,133.0651895001065,None,140.99286220013164,145.96434450009838,None,None,0.01559118996374309,None,140.99286220013164,None,145.9973073999863,None,,,,,,,1,001,2019_Dec_12_1324,FoodRegPavlovia,3.2.4,59.769719253465254,
REGULATE,0045:0054,REACT,FoodPics\F4H\steak.jpg,,,,,,,,,0,0,0,4,0,5,5,4,,,,,,,,,,,148.07643200014718,None,155.98890530015342,160.9621604999993,None,None,0.014394490048289299,None,155.98890530015342,None,160.99171790014952,None,,,,,,,1,001,2019_Dec_12_1324,FoodRegPavlovia,3.2.4,59.769719253465254,
REGULATE,0045:0054,REACT,FoodPics\F4H\sushi.jpg,,,,,,,,,0,0,0,4,0,6,6,0,,,,,,,,,,,163.0740386999678,None,170.98456540005282,175.95590550010093,None,None,0.014673390192911029,None,170.98456540005282,None,175.98908250010572,None,,,,,,,1,001,2019_Dec_12_1324,FoodRegPavlovia,3.2.4,59.769719253465254,
REGULATE,0045:0054,REACT,FoodPics\F4H\wafers.jpg,,,,,,,,,0,0,0,4,0,7,7,7,,,,,,,,,,,178.28428700007498,None,185.99766610004008,190.9672819999978,None,None,0.014458790188655257,None,185.99766610004008,None,190.9831489000935,None,,,,,,,1,001,2019_Dec_12_1324,FoodRegPavlovia,3.2.4,59.769719253465254,
REGULATE,0045:0054,REACT,FoodPics\F4H\candy.jpg,,,,,,,,,0,0,0,4,0,8,8,5,,,,,,,,,,,193.06642220006324,None,200.99388310010545,205.96409799996763,None,None,0.01593379001133144,None,200.99388310010545,None,205.99738160008565,None,,,,,,,1,001,2019_Dec_12_1324,FoodRegPavlovia,3.2.4,59.769719253465254,
REGULATE,0045:0054,REACT,,,,,,,,,,0,0,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2019_Dec_12_1324,FoodRegPavlovia,3.2.4,59.769719253465254,
REGULATE,0035:0044,REACT,FoodPics\F4H\mm.jpg,,,,,,,,,0,1,1,3,0,0,0,4,,,,,,,207.99907150003128,213.00297529995441,212.96950950007886,None,215.25129509996623,None,222.9950067999307,227.98193560005166,None,None,0.014395089587196708,None,222.9950067999307,None,227.9985631001182,None,,,,,,,1,001,2019_Dec_12_1324,FoodRegPavlovia,3.2.4,59.769719253465254,
REGULATE,0035:0044,REACT,FoodPics\F4H\pizza.jpg,,,,,,,,,0,1,1,3,0,1,1,1,,,,,,,,,,,230.08576090005226,None,237.9902931000106,242.9781673999969,None,None,0.014362190151587129,None,237.9902931000106,None,242.9949256000109,None,,,,,,,1,001,2019_Dec_12_1324,FoodRegPavlovia,3.2.4,59.769719253465254,
REGULATE,0035:0044,REACT,FoodPics\F4H\strawberries.jpg,,,,,,,,,0,1,1,3,0,2,2,7,,,,,,,,,,,245.08199580013752,None,252.98614199995063,257.95639570010826,None,None,0.015304990112781525,None,252.98614199995063,None,257.9891051999293,None,,,,,,,1,001,2019_Dec_12_1324,FoodRegPavlovia,3.2.4,59.769719253465254,
REGULATE,0035:0044,REACT,FoodPics\F4H\chocbar.jpg,,,,,,,,,0,1,1,3,0,3,3,8,,,,,,,,,,,260.26683910004795,None,267.99847370013595,None,None,None,0.014442690182477236,None,267.99847370013595,None,272.98586750007235,None,,,,,,,1,001,2019_Dec_12_1324,FoodRegPavlovia,3.2.4,59.769719253465254,
REGULATE,0035:0044,REACT,FoodPics\F4H\eclair.jpg,,,,,,,,,0,1,1,3,0,4,4,3,,,,,,,,,,,275.2627026999835,None,282.99424939998426,287.96359970001504,None,None,0.015066089807078242,None,282.99424939998426,None,287.9968511001207,None,,,,,,,1,001,2019_Dec_12_1324,FoodRegPavlovia,3.2.4,59.769719253465254,
REGULATE,0035:0044,REACT,FoodPics\F4H\oreos.jpg,,,,,,,,,0,1,1,3,0,5,5,0,,,,,,,,,,,290.0755859001074,None,297.9900299999863,302.96297070011497,None,None,0.015908789820969105,None,297.9900299999863,None,302.9945042000618,None,,,,,,,1,001,2019_Dec_12_1324,FoodRegPavlovia,3.2.4,59.769719253465254,
REGULATE,0035:0044,REACT,FoodPics\F4H\ritz.jpg,,,,,,,,,0,1,1,3,0,6,6,6,,,,,,,,,,,305.0748902000487,None,312.985894799931,317.95624070009217,None,None,0.015382489887997508,None,312.985894799931,None,317.989005099982,None,,,,,,,1,001,2019_Dec_12_1324,FoodRegPavlovia,3.2.4,59.769719253465254,
REGULATE,0035:0044,REACT,FoodPics\F4H\pretzel.jpg,,,,,,,,,0,1,1,3,0,7,7,2,,,,,,,,,,,320.0695611999836,None,327.998402700061,None,None,None,0.013157990062609315,None,327.998402700061,None,332.98614690010436,None,,,,,,,1,001,2019_Dec_12_1324,FoodRegPavlovia,3.2.4,59.769719253465254,
REGULATE,0035:0044,REACT,FoodPics\F4H\pretzels.jpg,,,,,,,,,0,1,1,3,0,8,8,5,,,,,,,,,,,335.0608119999524,None,342.9925033999607,347.9645320000127,None,None,0.015939490171149373,None,342.9925033999607,None,347.9970363001339,None,,,,,,,1,001,2019_Dec_12_1324,FoodRegPavlovia,3.2.4,59.769719253465254,
REGULATE,0035:0044,REACT,,,,,,,,,,0,1,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2019_Dec_12_1324,FoodRegPavlovia,3.2.4,59.769719253465254,
REGULATE,004:0014,REACT,FoodPics\F4H\brownies2.jpg,,,,,,,,,0,2,2,0,0,0,0,2,,,,,,,349.99905240000226,355.00423220009543,354.971045400016,None,357.0575576000847,None,364.995384800015,369.96555149997585,None,None,0.015188090270385146,None,364.995384800015,None,369.9987035000231,None,,,,,,,1,001,2019_Dec_12_1324,FoodRegPavlovia,3.2.4,59.769719253465254,
REGULATE,004:0014,REACT,FoodPics\F4H\chips3.jpg,,,,,,,,,0,2,2,0,0,1,1,9,,,,,,,,,,,372.0615541001316,None,379.9915316000115,384.96201240015216,None,None,0.014315589796751738,None,379.9915316000115,None,384.9942300999537,None,,,,,,,1,001,2019_Dec_12_1324,FoodRegPavlovia,3.2.4,59.769719253465254,
REGULATE,004:0014,REACT,FoodPics\F4H\cheesepuffs.jpg,,,,,,,,,0,2,2,0,0,2,2,3,,,,,,,,,,,387.072139200056,None,394.987320400076,399.9738016000483,None,None,0.0146541902795434,None,394.987320400076,None,399.9901886000298,None,,,,,,,1,001,2019_Dec_12_1324,FoodRegPavlovia,3.2.4,59.769719253465254,
REGULATE,004:0014,REACT,FoodPics\F4H\chickennuggs.jpg,,,,,,,,,0,2,2,0,0,3,3,6,,,,,,,,,,,402.0757470000535,None,409.9827872000169,414.9527493000496,None,None,0.015411990229040384,None,409.9827872000169,None,414.9858866999857,None,,,,,,,1,001,2019_Dec_12_1324,FoodRegPavlovia,3.2.4,59.769719253465254,
REGULATE,004:0014,REACT,FoodPics\F4H\chips.jpg,,,,,,,,,0,2,2,0,0,4,4,7,,,,,,,,,,,417.0632493000012,None,424.9954309000168,429.96644009999,None,None,0.015294890152290463,None,424.9954309000168,None,429.9830662999302,None,,,,,,,1,001,2019_Dec_12_1324,FoodRegPavlovia,3.2.4,59.769719253465254,
REGULATE,004:0014,REACT,FoodPics\F4H\chickenkebab.jpg,,,,,,,,,0,2,2,0,0,5,5,4,,,,,,,,,,,432.0618108001072,None,439.9901954000816,444.9633536001202,None,None,0.014728390146046877,None,439.9901954000816,None,444.99531750008464,None,,,,,,,1,001,2019_Dec_12_1324,FoodRegPavlovia,3.2.4,59.769719253465254,
REGULATE,004:0014,REACT,FoodPics\F4H\chocballs.jpg,,,,,,,,,0,2,2,0,0,6,6,5,,,,,,,,,,,447.2727552000433,None,454.9870207000058,459.9599369999487,None,None,0.015148389851674438,None,454.9870207000058,None,459.99138969997875,None,,,,,,,1,001,2019_Dec_12_1324,FoodRegPavlovia,3.2.4,59.769719253465254,
REGULATE,004:0014,REACT,FoodPics\F4H\cheese.jpg,,,,,,,,,0,2,2,0,0,7,7,1,,,,,,,,,,,462.0926060001366,None,469.9830649001524,474.970730900066,None,None,0.013881290098652244,None,469.9830649001524,None,474.98728789994493,None,,,,,,,1,001,2019_Dec_12_1324,FoodRegPavlovia,3.2.4,59.769719253465254,
REGULATE,004:0014,REACT,FoodPics\F4H\chips2.jpg,,,,,,,,,0,2,2,0,0,8,8,8,,,,,,,,,,,477.0640151000116,None,484.99358240002766,489.98127120011486,None,None,0.013684390112757683,None,484.99358240002766,None,489.9994284999557,None,,,,,,,1,001,2019_Dec_12_1324,FoodRegPavlovia,3.2.4,59.769719253465254,
REGULATE,004:0014,REACT,FoodPics\F4H\cakes.jpg,,,,,,,,,0,2,2,0,0,9,9,0,,,,,,,,,,,492.0598889000248,None,499.9914760000538,504.9629500999581,None,None,0.015136790229007602,None,499.9914760000538,None,504.9955372000113,None,,,,,,,1,001,2019_Dec_12_1324,FoodRegPavlovia,3.2.4,59.769719253465254,
REGULATE,004:0014,REACT,,,,,,,,,,0,2,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2019_Dec_12_1324,FoodRegPavlovia,3.2.4,59.769719253465254,
REACT,0025:0034,REGULATE,FoodPics\F4H\gummybears.jpg,,,,,,,,,0,3,3,2,0,0,0,4,,,,,,,506.9951238001231,511.99996339995414,511.9832747001201,None,514.0689795999788,None,521.9928040001541,526.9628038001247,None,None,0.015592490090057254,None,521.9928040001541,None,526.9958240000997,None,,,,,,,1,001,2019_Dec_12_1324,FoodRegPavlovia,3.2.4,59.769719253465254,
REACT,0025:0034,REGULATE,FoodPics\F4H\hamburgers.jpg,,,,,,,,,0,3,3,2,0,1,1,5,,,,,,,,,,,529.0574244000018,None,536.9875318999402,541.9599675999489,None,None,0.01580049004405737,None,536.9875318999402,None,541.9911869000643,None,,,,,,,1,001,2019_Dec_12_1324,FoodRegPavlovia,3.2.4,59.769719253465254,
REACT,0025:0034,REGULATE,FoodPics\F4H\marshmallows.jpg,,,,,,,,,0,3,3,2,0,2,2,8,,,,,,,,,,,544.054089799989,None,551.9831286000554,556.9549140001182,None,None,0.01585178985260427,None,551.9831286000554,None,556.9873224999756,None,,,,,,,1,001,2019_Dec_12_1324,FoodRegPavlovia,3.2.4,59.769719253465254,
REACT,0025:0034,REGULATE,FoodPics\F4H\fruittart.jpg,,,,,,,,,0,3,3,2,0,3,3,2,,,,,,,,,,,559.0493797000963,None,566.995263800025,571.9665538999252,None,None,0.0158705897629261,None,566.995263800025,None,571.9830710999668,None,,,,,,,1,001,2019_Dec_12_1324,FoodRegPavlovia,3.2.4,59.769719253465254,
REACT,0025:0034,REGULATE,FoodPics\F4H\fries.jpg,,,,,,,,,0,3,3,2,0,4,4,1,,,,,,,,,,,574.0441414001398,None,581.9912682999857,586.9664563999977,None,None,0.015872790245339274,None,581.9912682999857,None,586.9812690999825,None,,,,,,,1,001,2019_Dec_12_1324,FoodRegPavlovia,3.2.4,59.769719253465254,
REACT,0025:0034,REGULATE,FoodPics\F4H\doritos.jpg,,,,,,,,,0,3,3,2,0,5,5,0,,,,,,,,,,,589.0436822001357,None,596.9866442999337,601.9741025001276,None,None,0.015966890146955848,None,596.9866442999337,None,601.9935296999756,None,,,,,,,1,001,2019_Dec_12_1324,FoodRegPavlovia,3.2.4,59.769719253465254,
REACT,0025:0034,REGULATE,FoodPics\F4H\icecream.jpg,,,,,,,,,0,3,3,2,0,6,6,6,,,,,,,,,,,604.0540018000174,None,611.9824769999832,616.9534728000872,None,None,0.01595698995515704,None,611.9824769999832,None,616.9869603000116,None,,,,,,,1,001,2019_Dec_12_1324,FoodRegPavlovia,3.2.4,59.769719253465254,
REACT,0025:0034,REGULATE,FoodPics\F4H\grapefruit.jpg,,,,,,,,,0,3,3,2,0,7,7,3,,,,,,,,,,,619.0505926001351,None,626.9950906999875,631.9657545001246,None,None,0.015371690271422267,None,626.9950906999875,None,631.999594300054,None,,,,,,,1,001,2019_Dec_12_1324,FoodRegPavlovia,3.2.4,59.769719253465254,
REACT,0025:0034,REGULATE,FoodPics\F4H\kitkat.jpg,,,,,,,,,0,3,3,2,0,8,8,7,,,,,,,,,,,634.0507821000647,None,641.9905890000518,646.9628800000064,None,None,0.01593048986978829,None,641.9905890000518,None,646.9954300001264,None,,,,,,,1,001,2019_Dec_12_1324,FoodRegPavlovia,3.2.4,59.769719253465254,
REACT,0025:0034,REGULATE,,,,,,,,,,0,3,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2019_Dec_12_1324,FoodRegPavlovia,3.2.4,59.769719253465254,
REACT,0015:0024,REGULATE,FoodPics\F4H\donuts.jpg,,,,,,,,,0,4,4,1,0,0,0,7,,,,,,,648.9966329999734,654.0008491000626,653.9675402999856,None,656.0635760000441,None,663.9928391000722,668.9634205000475,None,None,0.01586228981614113,None,663.9928391000722,None,668.9963311001193,None,,,,,,,1,001,2019_Dec_12_1324,FoodRegPavlovia,3.2.4,59.769719253465254,
REACT,0015:0024,REGULATE,FoodPics\F4H\croissant.jpg,,,,,,,,,0,4,4,1,0,1,1,4,,,,,,,,,,,671.0751815999392,None,678.9880679000635,683.960238300031,None,None,0.01599819026887417,None,678.9880679000635,None,683.9923797999509,None,,,,,,,1,001,2019_Dec_12_1324,FoodRegPavlovia,3.2.4,59.769719253465254,
REACT,0015:0024,REGULATE,FoodPics\F4H\chocolate2.jpg,,,,,,,,,0,4,4,1,0,2,2,1,,,,,,,,,,,686.0510323999915,None,693.986935300054,698.9597457000054,None,None,0.01583459018729627,None,693.986935300054,None,698.9910097999964,None,,,,,,,1,001,2019_Dec_12_1324,FoodRegPavlovia,3.2.4,59.769719253465254,
REACT,0015:0024,REGULATE,FoodPics\F4H\donutes.jpg,,,,,,,,,0,4,4,1,0,3,3,5,,,,,,,,,,,701.0519858000334,None,708.9970609000884,713.9687942001037,None,None,0.01581399026326835,None,708.9970609000884,None,713.9842680001166,None,,,,,,,1,001,2019_Dec_12_1324,FoodRegPavlovia,3.2.4,59.769719253465254,
REACT,0015:0024,REGULATE,FoodPics\F4H\cookies.jpg,,,,,,,,,0,4,4,1,0,4,4,3,,,,,,,,,,,716.0470060999505,None,723.9921242999844,728.9631085000001,None,None,0.015968389809131622,None,723.9921242999844,None,728.9962804999668,None,,,,,,,1,001,2019_Dec_12_1324,FoodRegPavlovia,3.2.4,59.769719253465254,
REACT,0015:0024,REGULATE,FoodPics\F4H\empanadas.jpg,,,,,,,,,0,4,4,1,0,5,5,0,,,,,,,,,,,731.2228211001493,None,738.9878058999311,743.9606342001352,None,None,0.01584799005649984,None,738.9878058999311,None,743.9918643999845,None,,,,,,,1,001,2019_Dec_12_1324,FoodRegPavlovia,3.2.4,59.769719253465254,
REACT,0015:0024,REGULATE,FoodPics\F4H\cake.jpg,,,,,,,,,0,4,4,1,0,6,6,8,,,,,,,,,,,746.204368900042,None,753.9836236999836,758.954953199951,None,None,0.01590818981640041,None,753.9836236999836,None,758.987845600117,None,,,,,,,1,001,2019_Dec_12_1324,FoodRegPavlovia,3.2.4,59.769719253465254,
REACT,0015:0024,REGULATE,FoodPics\F4H\cracker.jpg,,,,,,,,,0,4,4,1,0,7,7,6,,,,,,,,,,,761.208124200115,None,768.9960835999809,773.967327499995,None,None,0.016011790139600635,None,768.9960835999809,None,773.9836806000676,None,,,,,,,1,001,2019_Dec_12_1324,FoodRegPavlovia,3.2.4,59.769719253465254,
REACT,0015:0024,REGULATE,FoodPics\F4H\chocolates.jpg,,,,,,,,,0,4,4,1,0,8,8,2,,,,,,,,,,,776.0487202000804,None,783.9917619000189,788.96294210013,None,None,0.01597118959762156,None,783.9917619000189,None,788.9961425000802,None,,,,,,,1,001,2019_Dec_12_1324,FoodRegPavlovia,3.2.4,59.769719253465254,
REACT,0015:0024,REGULATE,,,,,,,,,,0,4,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2019_Dec_12_1324,FoodRegPavlovia,3.2.4,59.769719253465254,
REACT,0055:0064,REGULATE,FoodPics\F4H\grapes.jpg,,,,,,,,,0,5,5,5,0,0,0,2,,,,,,,790.997733599972,796.004658699967,795.9759325999767,None,798.237824199954,None,805.9947047000751,810.965050800005,None,None,0.01581328990869224,None,805.9947047000751,None,810.997825199971,None,,,,,,,1,001,2019_Dec_12_1324,FoodRegPavlovia,3.2.4,59.769719253465254,
REACT,0055:0064,REGULATE,FoodPics\F4H\icecream2.jpg,,,,,,,,,0,5,5,5,0,1,1,5,,,,,,,,,,,813.0655167000368,None,820.989774200134,825.9615253999364,None,None,0.01600538962520659,None,820.989774200134,None,825.9936190000735,None,,,,,,,1,001,2019_Dec_12_1324,FoodRegPavlovia,3.2.4,59.769719253465254,
REACT,0055:0064,REGULATE,FoodPics\F4H\cornbread.jpg,,,,,,,,,0,5,5,5,0,2,2,4,,,,,,,,,,,828.0576134000439,None,835.9857578999363,840.9571064999327,None,None,0.015768990386277437,None,835.9857578999363,None,840.9895367999561,None,,,,,,,1,001,2019_Dec_12_1324,FoodRegPavlovia,3.2.4,59.769719253465254,
REACT,0055:0064,REGULATE,FoodPics\F4H\sushi2.jpg,,,,,,,,,0,5,5,5,0,3,3,0,,,,,,,,,,,843.0520434000064,None,850.9976038001478,855.9686487999279,None,None,0.015972489723935723,None,850.9976038001478,None,855.9851589000318,None,,,,,,,1,001,2019_Dec_12_1324,FoodRegPavlovia,3.2.4,59.769719253465254,
REACT,0055:0064,REGULATE,FoodPics\F4H\croissants.jpg,,,,,,,,,0,5,5,5,0,4,4,1,,,,,,,,,,,858.0494729001075,None,865.9834803999402,870.963830200024,None,None,0.015490189893171191,None,865.9834803999402,None,870.9975273001473,None,,,,,,,1,001,2019_Dec_12_1324,FoodRegPavlovia,3.2.4,59.769719253465254,
REACT,0055:0064,REGULATE,FoodPics\F4H\muffins2.jpg,,,,,,,,,0,5,5,5,0,5,5,6,,,,,,,,,,,873.0702339999843,None,880.9900334000122,885.9650379000232,None,None,0.015289490344002843,None,880.9900334000122,None,885.9981833000202,None,,,,,,,1,001,2019_Dec_12_1324,FoodRegPavlovia,3.2.4,59.769719253465254,
