CueType,rows,CueType2,Picture,practiceLoop.thisRepN,practiceLoop.thisTrialN,practiceLoop.thisN,practiceLoop.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,mainTrials.thisRepN,mainTrials.thisTrialN,mainTrials.thisN,mainTrials.thisIndex,Instructions.started,Instructions.stopped,space.keys,space.rt,space.started,space.stopped,cue.started,cue.stopped,ISI.started,ISI.stopped,Image.started,Image.stopped,ratingQ.started,ratingQ.stopped,rating.response,rating.rt,rating.started,rating.stopped,text_3.started,text_3.stopped,text_2.started,text_2.stopped,text.started,text.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,8.582614000188187,None,space,1.8971548001281917,8.582614000188187,None,,,,,,,,,,,,,,,,,,,,,,,1,001,2019_Dec_12_1526,FoodRegPavlovia,3.2.4,60.06734746337233,
REACT,0010:0015,REGULATE,FoodPics\F4H\breadtwists.jpg,0,0,0,0,0,0,0,2,,,,,,,,,,,,,,,10.542047300143167,15.55746450019069,15.540725000202656,None,17.82560580014251,None,25.551622100174427,None,None,None,0.012604259885847569,None,25.551622100174427,None,30.51987830013968,None,,,,,,,1,001,2019_Dec_12_1526,FoodRegPavlovia,3.2.4,60.06734746337233,
REACT,0010:0015,REGULATE,FoodPics\F4H\bagels.jpg,0,0,0,0,0,1,1,0,,,,,,,,,,,,,,,,,,,32.59142530011013,None,40.511191400000826,45.48231130000204,None,None,0.015800620196387172,None,40.511191400000826,None,45.51547170011327,None,,,,,,,1,001,2019_Dec_12_1526,FoodRegPavlovia,3.2.4,60.06734746337233,
REACT,0010:0015,REGULATE,FoodPics\F4H\banana.jpg,0,0,0,0,0,2,2,1,,,,,,,,,,,,,,,,,,,47.580850600032136,None,55.52401640010066,60.4946827001404,None,None,0.01579851983115077,None,55.52401640010066,None,60.51122710015625,None,,,,,,,1,001,2019_Dec_12_1526,FoodRegPavlovia,3.2.4,60.06734746337233,
REACT,0010:0015,REGULATE,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2019_Dec_12_1526,FoodRegPavlovia,3.2.4,60.06734746337233,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.51302650012076,None,space,7.054658999899402,62.51302650012076,None,1,001,2019_Dec_12_1526,FoodRegPavlovia,3.2.4,60.06734746337233,
REGULATE,0035:0044,REACT,FoodPics\F4H\pizza.jpg,,,,,,,,,0,0,0,2,0,0,0,1,,,,,,,69.59947420004755,74.60632110014558,74.58973290002905,None,76.67518220003694,None,84.59806500002742,89.5687046002131,None,None,0.015518520027399063,None,84.59806500002742,None,89.60205370001495,None,,,,,,,1,001,2019_Dec_12_1526,FoodRegPavlovia,3.2.4,60.06734746337233,
REGULATE,0035:0044,REACT,FoodPics\F4H\strawberries.jpg,,,,,,,,,0,0,0,2,0,1,1,7,,,,,,,,,,,91.6641867000144,None,99.59391040005721,104.56443420005962,None,None,0.01573722017928958,None,99.59391040005721,None,104.59801330021583,None,,,,,,,1,001,2019_Dec_12_1526,FoodRegPavlovia,3.2.4,60.06734746337233,
REGULATE,0035:0044,REACT,FoodPics\F4H\eclair.jpg,,,,,,,,,0,0,0,2,0,2,2,3,,,,,,,,,,,107.54222750011832,None,114.59727770020254,119.57707520015538,None,None,0.014112120028585196,None,114.59727770020254,None,119.59364269999787,None,,,,,,,1,001,2019_Dec_12_1526,FoodRegPavlovia,3.2.4,60.06734746337233,
REGULATE,0035:0044,REACT,FoodPics\F4H\mm.jpg,,,,,,,,,0,0,0,2,0,3,3,4,,,,,,,,,,,121.92710890015587,None,129.6019892001059,134.57276490004733,None,None,0.01574572012759745,None,129.6019892001059,None,134.60651650000364,None,,,,,,,1,001,2019_Dec_12_1526,FoodRegPavlovia,3.2.4,60.06734746337233,
