CueType,rows,CueType2,Picture,practiceLoop.thisRepN,practiceLoop.thisTrialN,practiceLoop.thisN,practiceLoop.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,mainTrials.thisRepN,mainTrials.thisTrialN,mainTrials.thisN,mainTrials.thisIndex,Instructions.started,Instructions.stopped,space.keys,space.rt,space.started,space.stopped,cue.started,cue.stopped,ISI.started,ISI.stopped,Image.started,Image.stopped,ratingQ.started,ratingQ.stopped,rating.response,rating.rt,rating.started,rating.stopped,text_3.started,text_3.stopped,text_2.started,text_2.stopped,text.started,text.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,participant,session,date,expName,psychopyVersion,frameRate,
REGULATE,004:0014,REACT,FoodPics\F4H\brownies2.jpg,,,,,,,,,0,0,0,0,0,7,7,2,,,,,,,,,,,191.78459179983474,None,199.73262549983338,204.7034534998238,None,None,0.015753800282254815,None,199.73262549983338,None,204.7204016998876,None,,,,,,,1,001,2019_Dec_12_1625,FoodRegPavlovia,3.2.4,60.16163027599681,
REGULATE,004:0014,REACT,FoodPics\F4H\chips.jpg,,,,,,,,,0,0,0,0,0,8,8,7,,,,,,,,,,,206.78088809992187,None,214.7287685999181,219.69951689988375,None,None,0.01577779999934137,None,214.7287685999181,None,219.73250729986466,None,,,,,,,1,001,2019_Dec_12_1625,FoodRegPavlovia,3.2.4,60.16163027599681,
REGULATE,004:0014,REACT,FoodPics\F4H\cakes.jpg,,,,,,,,,0,0,0,0,0,9,9,0,,,,,,,,,,,221.7921399998013,None,229.72434019995853,234.69530249992386,None,None,0.015754499938338995,None,229.72434019995853,None,234.72847269987687,None,,,,,,,1,001,2019_Dec_12_1625,FoodRegPavlovia,3.2.4,60.16163027599681,
REGULATE,004:0014,REACT,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2019_Dec_12_1625,FoodRegPavlovia,3.2.4,60.16163027599681,
REGULATE,0034:0044,REACT,FoodPics\F4H\pretzels.jpg,,,,,,,,,0,1,1,3,0,0,0,6,,,,,,,236.73021059995517,241.7343242999632,241.70089579978958,None,243.76772319991142,None,251.72616769978777,256.6967660000082,None,None,0.015696799848228693,None,251.72616769978777,None,256.73021109984256,None,,,,,,,1,001,2019_Dec_12_1625,FoodRegPavlovia,3.2.4,60.16163027599681,
REGULATE,0034:0044,REACT,FoodPics\F4H\oreos.jpg,,,,,,,,,0,1,1,3,0,1,1,1,,,,,,,,,,,258.7897210000083,None,266.72171789989807,271.69264489994384,None,None,0.015759299974888563,None,266.72171789989807,None,271.7256129998714,None,,,,,,,1,001,2019_Dec_12_1625,FoodRegPavlovia,3.2.4,60.16163027599681,
REGULATE,0034:0044,REACT,FoodPics\F4H\chocbar.jpg,,,,,,,,,0,1,1,3,0,2,2,9,,,,,,,,,,,273.954719199799,None,281.73404619982466,286.70515169994906,None,None,0.015782700153067708,None,281.73404619982466,None,286.7217197997961,None,,,,,,,1,001,2019_Dec_12_1625,FoodRegPavlovia,3.2.4,60.16163027599681,
REGULATE,0034:0044,REACT,FoodPics\F4H\pizza.jpg,,,,,,,,,0,1,1,3,0,3,3,2,,,,,,,,,,,288.8039321999531,None,296.7299488999415,301.70033289981075,None,None,0.01576750003732741,None,296.7299488999415,None,301.7341492997948,None,,,,,,,1,001,2019_Dec_12_1625,FoodRegPavlovia,3.2.4,60.16163027599681,
REGULATE,0034:0044,REACT,FoodPics\F4H\eclair.jpg,,,,,,,,,0,1,1,3,0,4,4,4,,,,,,,,,,,303.96270599984564,None,311.7258983999491,316.6964412999805,None,None,0.015786500182002783,None,311.7258983999491,None,316.7297582998872,None,,,,,,,1,001,2019_Dec_12_1625,FoodRegPavlovia,3.2.4,60.16163027599681,
REGULATE,0034:0044,REACT,FoodPics\F4H\muffins.jpg,,,,,,,,,0,1,1,3,0,5,5,0,,,,,,,,,,,318.79986749985255,None,326.7215813999064,331.69242059998214,None,None,0.01576979993842542,None,326.7215813999064,None,331.7255679999944,None,,,,,,,1,001,2019_Dec_12_1625,FoodRegPavlovia,3.2.4,60.16163027599681,
REGULATE,0034:0044,REACT,FoodPics\F4H\mm.jpg,,,,,,,,,0,1,1,3,0,6,6,5,,,,,,,,,,,333.9559766999446,None,341.7339637000114,346.7046730997972,None,None,0.015431799925863743,None,341.7339637000114,None,346.7214300998021,None,,,,,,,1,001,2019_Dec_12_1625,FoodRegPavlovia,3.2.4,60.16163027599681,
REGULATE,0034:0044,REACT,FoodPics\F4H\pretzel.jpg,,,,,,,,,0,1,1,3,0,7,7,3,,,,,,,,,,,348.78525499999523,None,356.72977619990706,361.7005389998667,None,None,0.015762999886646867,None,356.72977619990706,None,361.73394299997017,None,,,,,,,1,001,2019_Dec_12_1625,FoodRegPavlovia,3.2.4,60.16163027599681,
REGULATE,0034:0044,REACT,FoodPics\F4H\strawberries.jpg,,,,,,,,,0,1,1,3,0,8,8,8,,,,,,,,,,,363.7937704999931,None,371.7255310998298,376.69613639987074,None,None,0.01578709972091019,None,371.7255310998298,None,376.729605600005,None,,,,,,,1,001,2019_Dec_12_1625,FoodRegPavlovia,3.2.4,60.16163027599681,
REGULATE,0034:0044,REACT,FoodPics\F4H\ritz.jpg,,,,,,,,,0,1,1,3,0,9,9,7,,,,,,,,,,,378.79847329994664,None,386.7214463998098,391.69195379992016,None,None,0.01573879993520677,None,386.7214463998098,None,391.72546139988117,None,,,,,,,1,001,2019_Dec_12_1625,FoodRegPavlovia,3.2.4,60.16163027599681,
REGULATE,0034:0044,REACT,,,,,,,,,,0,1,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2019_Dec_12_1625,FoodRegPavlovia,3.2.4,60.16163027599681,
REGULATE,0044:0054,REACT,FoodPics\F4H\sushi.jpg,,,,,,,,,0,2,2,4,0,0,0,1,,,,,,,393.72708439989947,398.73121399991214,398.6978121998254,None,400.76306059979834,None,408.72324239998125,413.6934583999682,None,None,0.01566550019197166,None,408.72324239998125,None,413.7268770998344,None,,,,,,,1,001,2019_Dec_12_1625,FoodRegPavlovia,3.2.4,60.16163027599681,
REGULATE,0044:0054,REACT,FoodPics\F4H\pretzelsticks.jpg,,,,,,,,,0,2,2,4,0,1,1,4,,,,,,,,,,,415.7884266998153,None,423.7353412997909,428.70596769987606,None,None,0.015806700102984905,None,423.7353412997909,None,428.7228206999134,None,,,,,,,1,001,2019_Dec_12_1625,FoodRegPavlovia,3.2.4,60.16163027599681,
REGULATE,0044:0054,REACT,FoodPics\F4H\steak.jpg,,,,,,,,,0,2,2,4,0,2,2,5,,,,,,,,,,,430.7821900998242,None,438.73117569996975,443.70179349998944,None,None,0.0157451000995934,None,438.73117569996975,None,443.7350349999033,None,,,,,,,1,001,2019_Dec_12_1625,FoodRegPavlovia,3.2.4,60.16163027599681,
REGULATE,0044:0054,REACT,FoodPics\F4H\bread.jpg,,,,,,,,,0,2,2,4,0,3,3,7,,,,,,,,,,,445.77878279984,None,453.72680169995874,458.69782719993964,None,None,0.015749200014397502,None,453.72680169995874,None,458.7311346998904,None,,,,,,,1,001,2019_Dec_12_1625,FoodRegPavlovia,3.2.4,60.16163027599681,
REGULATE,0044:0054,REACT,FoodPics\F4H\candy.jpg,,,,,,,,,0,2,2,4,0,4,4,6,,,,,,,,,,,460.79188919998705,None,468.72251499979757,473.69341489998624,None,None,0.015789400087669492,None,468.72251499979757,None,473.7270733998157,None,,,,,,,1,001,2019_Dec_12_1625,FoodRegPavlovia,3.2.4,60.16163027599681,
REGULATE,0044:0054,REACT,FoodPics\F4H\cookies2.jpg,,,,,,,,,0,2,2,4,0,5,5,9,,,,,,,,,,,475.7967959998641,None,483.7352866998408,488.7057439999189,None,None,0.01566469995304942,None,483.7352866998408,None,488.72239599982277,None,,,,,,,1,001,2019_Dec_12_1625,FoodRegPavlovia,3.2.4,60.16163027599681,
REGULATE,0044:0054,REACT,FoodPics\F4H\wafers.jpg,,,,,,,,,0,2,2,4,0,6,6,8,,,,,,,,,,,490.957804299891,None,498.7309797999915,503.7015556998085,None,None,0.01576290000230074,None,498.7309797999915,None,503.73480669991113,None,,,,,,,1,001,2019_Dec_12_1625,FoodRegPavlovia,3.2.4,60.16163027599681,
REGULATE,0044:0054,REACT,FoodPics\F4H\pineapple.jpg,,,,,,,,,0,2,2,4,0,7,7,3,,,,,,,,,,,505.78156959987246,None,513.7266285999212,518.6974901999347,None,None,0.015784300165250897,None,513.7266285999212,None,518.7308921997901,None,,,,,,,1,001,2019_Dec_12_1625,FoodRegPavlovia,3.2.4,60.16163027599681,
REGULATE,0044:0054,REACT,FoodPics\F4H\strawberries2.jpg,,,,,,,,,0,2,2,4,0,8,8,0,,,,,,,,,,,520.7926060999744,None,528.7228413999546,533.6932380998041,None,None,0.015803300077095628,None,528.7228413999546,None,533.7264551999979,None,,,,,,,1,001,2019_Dec_12_1625,FoodRegPavlovia,3.2.4,60.16163027599681,
REGULATE,0044:0054,REACT,FoodPics\F4H\watermelon.jpg,,,,,,,,,0,2,2,4,0,9,9,2,,,,,,,,,,,535.7850672998466,None,543.7349156998098,548.7055541998707,None,None,0.015423799864947796,None,543.7349156998098,None,548.7222797998693,None,,,,,,,1,001,2019_Dec_12_1625,FoodRegPavlovia,3.2.4,60.16163027599681,
REGULATE,0044:0054,REACT,,,,,,,,,,0,2,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2019_Dec_12_1625,FoodRegPavlovia,3.2.4,60.16163027599681,
REACT,0054:0064,REGULATE,FoodPics\F4H\croissants.jpg,,,,,,,,,0,3,3,5,0,0,0,2,,,,,,,550.7240674998611,555.7285110999364,555.7120399000123,None,557.775460699806,None,565.7365532999393,570.7072215999942,None,None,0.015671499771997333,None,565.7365532999393,None,570.7239844999276,None,,,,,,,1,001,2019_Dec_12_1625,FoodRegPavlovia,3.2.4,60.16163027599681,
REACT,0054:0064,REGULATE,FoodPics\F4H\meatballs.jpg,,,,,,,,,0,3,3,5,0,1,1,4,,,,,,,,,,,572.7835503998213,None,580.7322672998998,585.7029467998073,None,None,0.015813899924978614,None,580.7322672998998,None,585.7365867998451,None,,,,,,,1,001,2019_Dec_12_1625,FoodRegPavlovia,3.2.4,60.16163027599681,
